Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,1,665,245
6,0,0,0
7,0,0,0
8,1,781,141
9,1,781,146
10,1,663,247
11,1,620,311
12,1,623,296
13,1,630,282
14,1,661,271
15,1,662,282
16,1,640,261
17,0,0,0
18,1,643,251
19,1,646,251
20,1,650,250
21,1,651,251
22,1,652,251
23,1,656,251
24,1,658,255
25,1,660,261
26,1,661,266
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,1,716,253
32,0,0,0
33,1,731,260
34,1,742,263
35,1,751,270
36,1,761,273
37,1,768,281
38,1,776,291
39,1,783,298
40,1,788,310
41,1,796,321
42,1,801,332
43,1,807,348
44,1,812,360
45,1,816,373
46,1,816,361
47,1,811,332
48,1,806,316
49,1,806,303
50,0,0,0
51,1,792,280
52,1,791,272
53,1,788,266
54,1,788,261
55,1,705,311
56,1,786,258
57,1,783,258
58,1,781,258
59,1,780,258
60,1,776,258
61,1,773,261
62,1,771,266
63,1,770,272
64,1,766,281
65,1,766,286
66,1,766,288
67,1,778,265
68,1,792,238
69,1,801,221
70,1,811,203
71,1,821,188
72,1,828,176
73,1,835,166
74,1,841,156
75,1,848,151
76,1,852,143
77,1,858,141
78,1,863,138
79,1,870,137
80,1,875,137
81,1,878,138
82,1,883,141
83,1,886,147
84,1,891,153
85,1,893,162
86,1,896,171
87,1,898,181
88,1,901,193
89,1,903,208
90,1,906,221
91,1,906,238
92,1,908,256
93,1,908,273
94,1,908,291
95,1,911,311
96,1,911,331
97,1,911,351
98,1,911,376
99,1,911,396
100,1,911,418
101,0,0,0
102,0,0,0
103,1,751,218
104,1,723,188
105,1,700,161
106,0,0,0
107,1,668,128
108,1,656,118
109,1,643,111
110,1,636,103
111,1,626,100
112,1,618,96
113,1,611,93
114,1,606,95
115,1,601,95
116,1,595,96
117,1,588,98
118,1,586,101
119,1,581,106
120,1,592,121
121,0,0,0
122,0,0,0
123,1,641,153
124,1,656,166
125,1,666,181
126,1,678,192
127,1,688,206
128,1,697,218
129,1,706,233
130,1,715,248
131,1,721,262
132,1,728,278
133,1,736,296
134,1,741,311
135,1,746,327
136,1,752,346
137,1,756,363
138,1,761,382
139,1,767,397
140,1,768,371
141,1,768,348
142,1,768,328
143,1,766,313
144,1,765,301
145,1,765,288
146,1,766,281
147,1,768,276
148,1,768,272
149,1,771,266
150,1,771,262
151,1,770,261
152,1,768,261
153,1,766,261
154,1,767,262
155,1,768,265
156,1,768,270
157,1,768,273
158,1,768,278
159,1,768,286
160,1,768,291
161,1,768,301
162,1,768,308
163,0,0,0
164,1,776,295
165,1,776,281
166,1,778,273
167,1,785,266
168,1,786,258
169,1,788,253
170,1,791,251
171,1,791,246
172,1,790,246
173,1,791,246
174,0,0,0
175,1,791,246
176,1,791,251
177,1,793,252
178,1,792,260
179,1,793,253
180,1,793,258
181,1,793,281
182,1,793,291
183,1,795,305
184,1,796,316
185,1,796,326
186,0,0,0
187,1,755,207
188,1,736,155
189,1,722,116
190,1,711,82
191,1,698,53
192,1,688,28
193,1,681,10
194,0,0,0
195,0,0,0
196,0,0,0
197,0,0,0
198,0,0,0
199,0,0,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,0,0
204,0,0,0
205,0,0,0
206,0,0,0
207,0,0,0
208,0,0,0
209,0,0,0
210,0,0,0
211,0,0,0
212,0,0,0
213,0,0,0
214,0,0,0
215,0,0,0
216,0,0,0
217,0,0,0
218,0,0,0
219,1,563,10
220,1,565,18
221,1,562,31
222,1,561,45
223,1,561,58
224,1,558,71
225,1,556,86
226,0,0,0
227,1,528,172
228,1,520,212
229,1,508,247
230,1,497,281
231,1,488,310
232,1,480,335
233,1,471,362
