Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,1,646,260
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,1,646,263
21,1,646,263
22,0,0,0
23,1,647,262
24,1,647,261
25,1,648,260
26,1,648,258
27,1,647,256
28,1,661,253
29,1,661,252
30,1,671,251
31,1,678,246
32,1,681,248
33,1,683,248
34,1,686,251
35,1,691,255
36,1,695,261
37,1,698,266
38,1,701,273
39,1,706,281
40,1,708,292
41,1,711,303
42,1,713,313
43,1,716,325
44,0,0,0
45,1,733,305
46,1,736,291
47,1,745,283
48,1,753,276
49,1,760,266
50,1,761,261
51,1,766,258
52,1,768,253
53,1,771,253
54,1,773,253
55,1,776,253
56,1,781,251
57,1,778,255
58,1,786,261
59,1,788,266
60,1,791,273
61,1,792,281
62,1,796,291
63,1,796,298
64,1,798,308
65,1,801,317
66,1,807,288
67,0,0,0
68,1,816,223
69,1,822,196
70,1,826,171
71,1,828,150
72,1,832,130
73,1,836,115
74,1,840,101
75,1,842,88
76,1,846,78
77,1,848,71
78,1,851,63
79,1,853,56
80,1,856,53
81,1,856,51
82,1,860,50
83,1,861,51
84,1,863,51
85,1,863,56
86,1,863,61
87,1,863,68
88,1,866,76
89,1,866,86
90,1,866,101
91,1,866,113
92,1,863,128
93,1,863,146
94,1,863,161
95,1,862,181
96,1,861,198
97,1,861,218
98,1,861,238
99,1,861,258
100,1,858,281
101,1,857,303
102,0,0,0
103,0,0,0
104,0,0,0
105,1,620,226
106,1,601,222
107,1,585,221
108,1,571,220
109,1,561,220
110,1,551,221
111,1,543,221
112,1,536,226
113,1,531,228
114,1,520,228
115,0,0,0
116,0,0,0
117,1,518,223
118,1,516,221
119,1,513,223
120,1,511,226
121,1,508,228
122,1,506,231
123,1,503,236
124,1,501,243
125,1,498,251
126,1,496,258
127,1,495,266
128,1,491,278
129,1,491,288
130,1,488,301
131,1,486,313
132,1,483,326
133,1,481,340
134,1,480,356
135,1,478,371
136,1,476,387
137,1,473,403
138,1,471,421
139,0,0,0
140,1,483,400
141,1,531,253
142,1,546,212
143,1,561,176
144,1,571,148
145,1,581,123
146,1,591,102
147,1,600,86
148,1,606,71
149,1,613,60
150,1,621,50
151,1,626,41
152,1,631,33
153,1,636,28
154,1,642,23
155,1,646,21
156,1,651,18
157,1,657,20
158,1,661,20
159,1,666,21
160,1,671,23
161,1,673,28
162,1,678,33
163,1,681,38
164,1,686,46
165,1,688,51
166,1,692,61
167,1,696,68
168,1,698,77
169,1,701,87
170,1,703,97
171,1,711,108
172,0,0,0
173,0,0,0
174,1,751,221
175,1,758,242
176,1,766,266
177,1,775,291
178,1,781,316
179,1,787,336
180,1,793,358
181,1,798,381
182,1,803,403
183,1,807,426
184,1,792,401
185,1,776,362
186,1,766,328
187,1,753,305
188,1,742,281
189,1,733,265
190,0,0,0
191,0,0,0
192,0,0,0
193,0,0,0
194,0,0,0
195,0,0,0
196,0,0,0
197,0,0,0
198,0,0,0
199,0,0,0
200,0,0,0
201,0,0,0
202,0,0,0
203,0,0,0
204,1,708,205
205,1,692,240
206,1,705,252
207,1,718,268
208,1,732,283
209,1,745,298
210,1,756,313
211,1,766,330
212,1,776,347
213,1,783,361
214,1,793,378
215,0,0,0
216,1,786,323
217,1,781,295
218,0,0,0
219,0,0,0
220,1,771,240
221,1,768,230
222,1,766,221
223,1,763,216
224,1,761,211
225,1,761,208
226,1,761,207
227,1,755,218
228,1,742,235
229,0,0,0
230,1,727,273
231,0,0,0
232,0,0,0
233,1,706,323
