Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,1,613,321
34,1,616,303
35,1,621,290
36,1,623,281
37,1,626,271
38,1,627,266
39,1,630,260
40,1,631,255
41,1,633,251
42,1,636,251
43,1,638,251
44,1,641,251
45,1,642,256
46,0,0,0
47,1,643,261
48,1,646,263
49,1,646,266
50,1,651,266
51,1,651,262
52,1,651,261
53,1,650,258
54,1,650,261
55,1,651,266
56,1,651,271
57,1,651,276
58,1,653,283
59,1,653,291
60,1,656,298
61,1,656,308
62,1,658,316
63,1,656,330
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,1,696,292
69,1,706,282
70,0,0,0
71,0,0,0
72,1,725,261
73,1,732,253
74,1,737,251
75,1,743,251
76,1,747,251
77,1,752,251
78,1,757,252
79,1,762,253
80,1,766,258
81,1,770,263
82,1,772,268
83,1,776,273
84,1,781,283
85,1,786,291
86,1,787,301
87,1,791,301
88,1,796,315
89,1,800,278
90,1,792,332
91,1,811,261
92,1,812,256
93,1,816,251
94,1,816,248
95,1,816,246
96,1,816,243
97,1,818,242
98,1,820,243
99,1,821,247
100,1,821,251
101,1,821,257
102,1,823,263
103,1,823,271
104,1,823,281
105,1,823,291
106,1,823,301
107,1,825,313
108,1,826,326
109,1,823,338
110,1,822,343
111,0,0,0
112,0,0,0
113,1,755,212
114,1,732,171
115,1,718,142
116,1,705,116
117,1,691,95
118,1,681,76
119,1,671,61
120,1,661,47
121,1,651,36
122,1,645,26
123,1,636,18
124,1,631,11
125,0,0,0
126,1,616,5
127,1,611,2
128,0,0,0
129,1,601,3
130,1,596,3
131,1,591,5
132,1,588,7
133,1,583,8
134,1,581,16
135,1,576,21
136,1,572,30
137,1,571,36
138,1,566,46
139,1,566,56
140,1,563,63
141,1,561,73
142,1,558,85
143,1,556,96
144,1,556,107
145,1,553,118
146,1,552,131
147,0,0,0
148,1,550,153
149,1,536,180
150,1,527,200
151,1,521,213
152,1,515,231
153,1,508,243
154,1,503,258
155,1,498,273
156,1,493,288
157,1,488,305
158,1,485,318
159,1,481,336
160,1,482,340
161,1,520,306
162,1,538,281
163,0,0,0
164,0,0,0
165,0,0,0
166,1,605,222
167,0,0,0
168,1,631,206
169,0,0,0
170,1,650,200
171,1,657,197
172,1,666,196
173,1,672,197
174,1,678,201
175,1,686,201
176,1,691,206
177,1,696,211
178,1,703,216
179,1,708,222
180,1,713,230
181,1,718,237
182,1,711,236
183,1,702,232
184,0,0,0
185,0,0,0
186,0,0,0
187,0,0,0
188,0,0,0
189,0,0,0
190,0,0,0
191,0,0,0
192,0,0,0
193,0,0,0
194,1,640,265
195,1,636,276
196,1,630,286
197,1,623,297
198,1,621,308
199,1,616,322
200,0,0,0
201,0,0,0
202,0,0,0
203,1,608,311
204,0,0,0
205,1,608,295
206,1,606,288
207,1,606,281
208,1,610,277
209,0,0,0
210,0,0,0
211,0,0,0
212,0,0,0
213,1,605,273
214,1,603,276
215,1,602,278
216,1,602,281
217,1,601,286
218,1,601,292
219,1,598,300
220,1,598,307
221,1,596,317
222,0,0,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
234,0,0,0
235,0,0,0
236,0,0,0
237,0,0,0
238,1,297,200
239,1,296,200
240,1,296,202
241,0,0,0
242,0,0,0
243,0,0,0
