Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,1,626,346
18,1,625,390
19,1,623,391
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,1,621,391
27,1,621,388
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,1,578,330
35,1,570,308
36,1,562,296
37,1,557,283
38,0,0,0
39,1,546,265
40,1,541,260
41,0,0,0
42,1,532,253
43,1,528,251
44,1,523,250
45,1,521,251
46,1,518,251
47,1,522,272
48,1,513,258
49,1,511,263
50,1,508,271
51,0,0,0
52,1,503,280
53,1,501,277
54,1,498,268
55,1,496,261
56,1,493,260
57,1,493,255
58,1,491,251
59,1,488,251
60,1,488,253
61,1,486,258
62,1,483,262
63,1,481,271
64,1,478,276
65,1,478,283
66,1,476,291
67,1,476,301
68,1,473,312
69,1,472,323
70,1,471,336
71,1,468,347
72,1,470,346
73,1,466,325
74,1,466,307
75,1,467,291
76,1,468,287
77,1,466,276
78,1,466,270
79,1,466,261
80,1,467,256
81,1,468,251
82,1,467,248
83,1,470,248
84,1,471,248
85,1,471,252
86,1,471,253
87,1,472,256
88,1,476,261
89,1,477,265
90,1,477,271
91,1,476,273
92,1,476,283
93,1,476,292
94,1,476,301
95,1,500,277
96,1,515,255
97,1,533,236
98,1,547,217
99,1,561,202
100,1,576,187
101,1,588,176
102,1,601,166
103,1,613,161
104,1,626,153
105,1,636,151
106,1,648,146
107,1,657,146
108,0,0,0
109,1,681,150
110,1,688,151
111,1,697,156
112,1,706,161
113,1,716,168
114,1,725,178
115,1,731,186
116,1,741,201
117,1,746,215
118,1,755,231
119,1,761,243
120,1,766,261
121,1,773,280
122,1,778,300
123,1,783,321
124,1,788,338
125,1,793,361
126,0,0,0
127,1,776,291
128,0,0,0
129,1,763,242
130,1,758,231
131,1,756,222
132,1,751,216
133,1,751,213
134,1,746,211
135,1,746,211
136,1,743,211
137,1,743,211
138,1,742,213
139,1,742,216
140,1,741,218
141,1,736,222
142,1,730,221
143,1,725,221
144,1,725,226
145,1,723,231
146,1,721,236
147,1,716,241
148,1,716,248
149,1,713,258
150,1,711,266
151,1,711,277
152,1,706,288
153,1,706,301
154,1,703,313
155,1,701,326
156,1,700,341
157,1,697,356
158,0,0,0
159,0,0,0
160,1,711,326
161,1,716,311
162,1,725,298
163,1,731,286
164,1,735,276
165,1,736,266
166,1,738,261
167,1,740,255
168,1,742,248
169,1,746,246
170,0,0,0
171,0,0,0
172,1,736,226
173,1,756,252
174,1,756,281
175,1,758,261
176,1,761,263
177,1,751,253
178,1,738,227
179,1,728,203
180,1,718,188
181,1,706,170
182,1,696,156
183,1,688,146
184,1,681,135
185,0,0,0
186,1,661,121
187,1,651,116
188,1,645,113
189,1,636,111
190,1,628,111
191,1,621,108
192,1,611,112
193,1,605,117
194,1,596,123
195,0,0,0
196,0,0,0
197,1,576,151
198,1,567,161
199,1,561,173
200,1,553,190
201,1,546,203
202,1,538,222
203,1,533,238
204,1,530,257
205,0,0,0
206,1,515,296
207,1,508,318
208,1,503,341
209,1,498,363
210,1,493,386
211,1,491,410
212,1,485,402
213,0,0,0
214,1,487,310
215,1,486,281
216,1,486,261
217,1,486,247
218,1,486,236
219,1,486,228
220,1,486,223
221,1,486,221
222,1,486,218
223,0,0,0
224,0,0,0
225,1,483,220
226,1,480,221
227,1,480,223
228,1,478,226
229,1,481,231
230,1,478,236
231,1,476,243
232,1,471,251
233,1,471,261
234,1,468,271
235,1,466,281
236,1,466,292
237,1,463,306
238,1,463,318
239,1,461,331
240,1,461,347
241,1,460,362
242,1,458,378
243,1,456,396
244,1,456,411
245,1,456,396
246,1,456,363
247,1,457,345
248,1,457,328
249,1,461,315
250,1,465,301
251,1,463,291
252,1,463,281
253,1,463,277
254,1,461,272
255,1,461,271
256,1,461,267
257,1,461,267
258,0,0,0
259,1,551,220
260,0,0,0
261,0,0,0
262,0,0,0
263,0,0,0
264,1,543,276
265,1,556,276
266,1,567,281
267,1,577,288
268,1,586,296
269,1,591,303
270,1,601,313
271,1,608,323
272,1,616,333
273,1,622,347
274,1,626,357
275,1,632,371
276,1,638,383
277,1,646,401
278,1,651,413
279,1,651,413
280,1,651,411
281,1,651,408
282,1,651,406
283,1,651,406
284,1,651,411
285,1,651,411
286,1,651,411
287,1,651,413
288,1,647,411
289,1,646,413
290,1,646,413
291,1,645,415
