Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,1,650,260
10,1,655,261
11,1,666,258
12,1,673,251
13,1,683,243
14,1,690,246
15,1,696,246
16,1,702,246
17,1,707,248
18,1,716,251
19,1,718,253
20,1,726,261
21,1,731,266
22,1,651,301
23,1,740,285
24,1,743,293
25,1,747,305
26,1,751,316
27,1,756,328
28,1,758,341
29,1,761,356
30,1,736,318
31,0,0,0
32,1,700,222
33,1,681,182
34,1,667,155
35,1,653,128
36,1,643,111
37,1,632,92
38,1,623,76
39,1,616,66
40,1,608,56
41,1,610,262
42,1,596,41
43,1,588,35
44,1,591,241
45,1,576,28
46,1,572,26
47,1,566,26
48,1,562,27
49,1,557,30
50,1,555,31
51,1,551,36
52,1,547,41
53,1,546,46
54,1,541,51
55,1,538,61
56,1,536,67
57,1,533,76
58,1,531,85
59,1,528,95
60,1,526,103
61,1,526,116
62,1,523,126
63,1,521,136
64,1,508,160
65,1,498,180
66,1,490,195
67,1,483,210
68,1,476,225
69,1,468,238
70,1,462,251
71,1,456,266
72,1,451,281
73,1,446,296
74,1,441,312
75,1,436,328
76,1,431,345
77,1,426,361
78,1,421,378
79,1,423,358
80,1,430,333
81,1,436,316
82,1,442,301
83,1,443,291
84,1,443,281
85,1,446,276
86,1,447,270
87,1,451,263
88,1,451,261
89,1,452,261
90,1,456,261
91,1,456,261
92,1,456,265
93,1,458,267
94,1,461,271
95,1,461,277
96,1,461,281
97,1,462,288
98,1,466,296
99,1,466,303
100,1,472,290
101,1,461,266
102,1,458,251
103,1,456,238
104,1,455,226
105,1,451,216
106,1,448,210
107,1,446,203
108,0,0,0
109,1,442,193
110,1,441,191
111,1,438,191
112,1,436,191
113,1,436,193
114,1,433,197
115,1,431,201
116,1,430,208
117,1,428,216
118,1,426,226
119,1,425,236
120,1,422,248
121,1,421,261
122,1,420,276
123,1,417,291
124,1,420,303
125,0,0,0
126,1,452,261
127,1,461,253
128,1,466,248
129,1,471,246
130,1,473,246
131,1,476,247
132,1,477,248
133,1,481,250
134,1,482,252
135,1,491,228
136,1,503,208
137,1,512,191
138,1,520,176
139,1,527,165
140,1,535,156
141,1,541,148
142,0,0,0
143,1,551,136
144,1,556,133
145,0,0,0
146,1,563,130
147,1,571,131
148,1,573,135
149,1,578,138
150,1,583,143
151,1,586,151
152,1,591,158
153,1,595,166
154,0,0,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,1,576,233
161,1,566,233
162,1,558,233
163,1,553,236
164,1,550,238
165,1,546,241
166,1,646,391
167,1,540,250
168,1,536,253
169,1,536,258
170,1,641,511
171,1,532,271
172,1,530,271
173,1,526,281
174,1,526,288
175,1,527,286
176,1,526,281
177,1,523,281
178,1,523,278
179,1,521,278
180,1,518,277
181,1,517,278
182,1,516,273
183,1,513,275
184,1,511,271
185,1,511,273
186,1,511,273
187,1,507,272
188,1,507,273
189,1,506,267
190,1,506,266
191,1,506,266
