Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,1,616,202
5,1,607,192
6,1,602,183
7,1,596,176
8,1,588,171
9,1,582,168
10,1,576,166
11,1,568,166
12,1,562,166
13,1,556,167
14,1,551,171
15,1,545,176
16,1,538,181
17,1,532,190
18,1,525,201
19,1,520,211
20,1,513,221
21,1,508,236
22,1,503,248
23,1,496,263
24,1,491,281
25,1,486,297
26,0,0,0
27,0,0,0
28,1,627,260
29,1,576,101
30,1,591,75
31,1,603,53
32,1,611,37
33,1,621,26
34,1,626,13
35,1,633,6
36,1,638,5
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,1,675,5
45,1,677,10
46,1,681,16
47,1,686,21
48,1,688,28
49,1,691,36
50,1,693,46
51,1,696,55
52,1,698,65
53,1,701,75
54,1,703,85
55,1,706,95
56,0,0,0
57,1,643,196
58,1,615,241
59,1,593,273
60,1,587,266
61,1,581,265
62,1,576,266
63,1,568,266
64,1,566,266
65,1,561,273
66,1,556,276
67,1,551,282
68,1,547,288
69,1,545,298
70,1,541,306
71,1,537,316
72,1,533,328
73,1,531,338
74,1,528,352
75,1,526,365
76,1,522,380
77,1,521,393
78,0,0,0
79,1,648,262
80,0,0,0
81,1,638,272
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
86,0,0,0
87,0,0,0
88,0,0,0
89,0,0,0
90,0,0,0
91,0,0,0
92,0,0,0
93,0,0,0
94,0,0,0
95,0,0,0
96,0,0,0
97,0,0,0
98,1,292,201
99,1,295,201
100,1,296,200
101,0,0,0
102,0,0,0
103,0,0,0
