Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,1,681,255
35,1,677,258
36,1,712,295
37,0,0,0
38,0,0,0
39,1,638,302
40,1,641,291
41,1,646,281
42,1,651,276
43,1,652,265
44,1,656,261
45,1,660,260
46,0,0,0
47,0,0,0
48,1,697,240
49,1,672,258
50,0,0,0
51,1,675,265
52,1,680,268
53,1,737,248
54,1,733,248
55,1,733,248
56,1,730,248
57,1,735,245
58,1,743,243
59,1,751,246
60,1,758,246
61,1,766,251
62,1,773,255
63,1,781,260
64,1,788,263
65,1,796,273
66,1,803,281
67,1,811,291
68,1,816,301
69,1,822,313
70,1,827,326
71,1,833,338
72,1,837,353
73,1,843,368
74,1,846,381
75,1,850,398
76,1,851,411
77,1,856,423
78,1,857,418
79,1,860,416
80,1,861,416
81,1,861,416
82,1,863,416
83,1,861,416
84,1,862,421
85,1,861,423
86,1,863,426
87,1,866,426
88,1,866,426
89,1,866,426
