Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,1,621,321
5,1,621,306
6,1,686,296
7,1,630,283
8,0,0,0
9,1,640,271
10,1,641,266
11,1,643,262
12,1,645,261
13,1,648,260
14,1,650,260
15,1,651,261
16,1,653,266
17,1,657,263
18,1,657,271
19,1,667,266
20,1,690,261
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,1,696,257
30,0,0,0
31,0,0,0
32,1,697,278
33,1,696,290
34,1,697,300
35,1,697,311
36,1,698,323
37,1,698,336
38,0,0,0
39,0,0,0
40,0,0,0
41,1,711,288
42,1,716,245
43,1,718,215
44,1,723,178
45,1,726,155
46,1,726,133
47,1,731,115
48,1,731,98
49,1,733,86
50,1,736,73
51,1,736,66
52,1,737,58
53,1,740,53
54,1,741,48
55,1,741,46
56,1,742,43
57,1,743,42
58,1,746,43
59,1,746,46
60,1,746,46
61,1,747,50
62,1,748,53
63,1,751,58
64,1,751,65
65,1,751,71
66,1,751,78
67,1,751,86
68,1,751,96
69,1,753,105
70,1,753,116
71,1,755,125
72,1,753,136
73,1,755,147
74,1,757,156
75,0,0,0
76,1,768,171
77,1,773,176
78,1,778,181
79,1,783,186
80,1,787,193
81,1,791,201
82,1,792,210
83,1,796,218
84,1,798,228
85,1,801,238
86,1,801,251
87,1,803,261
88,1,806,276
89,1,806,288
90,1,808,303
91,1,806,321
92,1,808,333
93,1,808,351
94,1,808,361
95,1,807,341
96,1,803,321
97,1,802,306
98,1,796,295
99,1,791,286
100,1,788,277
101,1,791,271
102,1,787,267
103,1,788,262
104,1,786,261
105,1,786,258
106,1,787,258
107,1,783,261
108,1,783,265
109,1,782,268
110,1,782,273
111,1,781,281
112,1,778,287
113,1,777,296
114,1,777,303
115,0,0,0
116,0,0,0
117,1,783,295
118,1,786,286
119,1,792,281
120,1,796,271
121,1,796,263
122,1,796,258
123,1,798,253
124,1,801,253
125,1,806,251
126,1,807,248
127,1,808,251
128,1,810,251
129,1,811,258
130,1,811,261
131,1,811,266
132,1,812,273
133,1,811,278
134,1,811,286
135,1,811,296
136,1,811,307
137,1,811,317
138,0,0,0
139,0,0,0
140,1,793,297
141,1,783,290
142,1,726,181
143,1,708,148
144,1,691,120
145,1,676,97
146,1,662,77
147,1,651,61
148,1,641,46
149,1,628,35
150,1,621,23
151,1,611,13
152,0,0,0
153,1,593,5
154,0,0,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,1,536,5
163,1,532,2
164,1,528,12
165,1,523,21
166,1,521,28
167,1,516,37
168,1,513,46
169,1,511,56
170,1,506,66
171,1,505,78
172,1,501,88
173,1,500,100
174,1,496,112
175,1,496,126
176,1,493,137
177,1,491,151
178,0,0,0
179,1,485,176
180,1,480,188
181,1,476,196
182,1,471,206
183,1,467,216
184,1,463,226
185,1,461,236
186,1,456,246
187,1,453,256
188,1,451,268
189,1,446,281
190,1,443,296
191,1,441,310
192,1,438,321
193,1,441,298
194,1,446,282
195,1,456,271
196,1,456,261
197,1,453,256
198,1,456,251
199,1,457,246
200,1,460,246
201,1,461,245
202,1,462,246
203,1,462,247
204,1,462,250
205,1,463,252
206,1,466,258
207,1,466,262
208,1,467,270
209,0,0,0
210,0,0,0
211,0,0,0
212,1,467,266
213,1,466,248
214,1,466,236
215,1,463,226
216,1,461,216
217,1,461,208
218,1,458,201
219,1,458,200
220,1,456,196
221,1,456,193
222,1,456,195
223,1,456,192
224,1,451,198
225,1,468,397
226,1,451,207
227,1,450,215
228,1,448,223
229,1,448,233
230,1,446,243
231,1,446,256
232,1,445,270
233,1,443,283
