Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,1,661,176
25,1,692,120
26,1,723,70
27,1,753,20
28,0,0,0
29,0,0,0
30,1,280,416
31,1,377,237
32,1,381,238
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,1,1276,405
43,0,0,0
44,1,6,533
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,1,3,502
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,1,478,430
57,1,1197,5
58,1,688,206
59,1,667,218
60,1,651,230
61,1,643,238
62,1,638,246
63,1,638,256
64,1,641,263
65,0,0,0
66,1,2,500
67,1,1,520
68,0,0,0
69,0,0,0
70,1,1,426
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,1,631,203
76,1,622,201
77,1,618,203
78,1,612,211
79,1,607,218
80,1,602,228
81,1,598,241
82,1,3,621
83,1,588,273
84,1,1,603
85,0,0,0
86,0,0,0
87,0,0,0
88,1,1277,265
89,1,653,212
90,0,0,0
91,1,666,208
92,0,0,0
93,0,0,0
94,0,0,0
95,0,0,0
96,0,0,0
97,0,0,0
98,0,0,0
99,0,0,0
100,1,692,590
101,0,0,0
102,0,0,0
103,0,0,0
104,0,0,0
105,1,687,587
106,1,687,588
107,1,716,192
108,1,716,182
109,1,712,175
110,1,706,173
111,1,701,170
112,1,697,170
113,1,700,173
114,1,701,181
115,1,700,188
116,1,700,201
117,1,698,211
118,1,696,226
119,1,588,555
120,1,582,553
121,0,0,0
122,0,0,0
123,1,712,145
124,1,723,103
125,1,731,71
126,1,737,46
127,1,743,26
128,1,747,11
129,1,751,3
130,0,0,0
131,0,0,0
132,0,0,0
133,1,596,553
134,1,593,558
135,1,588,565
136,0,0,0
137,1,580,568
138,0,0,0
139,1,566,576
140,1,738,13
141,1,732,26
142,1,728,38
143,1,721,53
144,1,716,70
145,1,711,86
146,1,706,103
147,1,700,121
148,1,696,141
149,1,690,162
150,1,673,181
151,1,662,196
152,1,648,213
153,1,526,645
154,1,1277,417
155,0,0,0
156,0,0,0
157,1,513,631
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,1,820,717
165,1,483,141
166,0,0,0
167,1,5,575
168,1,481,118
169,1,481,120
170,1,488,118
171,1,493,122
172,1,498,126
173,1,503,131
174,1,511,136
175,1,515,145
176,1,520,152
177,1,523,161
178,1,526,171
179,1,531,185
180,0,0,0
181,1,538,212
182,1,541,227
183,1,542,246
184,0,0,0
185,0,0,0
186,0,0,0
187,0,0,0
188,0,0,0
189,0,0,0
190,1,735,561
191,1,536,231
192,1,533,211
193,1,735,566
194,1,523,171
195,1,521,158
196,1,521,147
197,1,520,136
198,1,518,128
199,1,518,122
200,1,518,118
201,1,518,118
202,1,520,117
203,1,518,125
204,1,213,530
205,1,525,142
206,1,791,606
207,1,796,611
208,1,755,581
209,1,761,583
210,1,816,626
211,1,822,626
212,1,772,593
213,0,0,0
214,0,0,0
215,1,543,122
216,1,421,543
217,1,768,597
218,1,537,95
219,1,537,93
220,1,536,93
221,1,537,97
222,1,537,102
223,1,536,108
224,1,536,115
225,1,535,121
226,1,536,131
227,1,537,141
228,1,757,598
229,1,371,206
230,1,546,178
231,1,548,193
232,1,832,595
233,1,763,593
234,1,556,236
235,1,815,625
236,1,563,271
237,1,813,612
238,1,812,610
239,1,765,572
240,1,815,606
241,1,816,605
242,1,771,565
243,1,773,563
244,1,776,565
245,1,778,566
246,1,782,565
247,0,0,0
248,0,0,0
249,1,848,605
250,1,856,606
251,1,813,572
252,1,871,611
253,1,312,535
254,1,286,556
255,1,312,550
256,1,283,575
257,1,300,576
258,1,316,575
259,1,325,578
260,1,311,596
261,1,372,571
262,1,343,596
263,1,361,596
264,1,293,636
265,1,316,635
266,1,337,633
267,1,355,635
