Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,1,520,303
7,0,0,0
8,0,0,0
9,1,686,303
10,1,611,587
11,0,0,0
12,1,612,591
13,1,611,592
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,1,613,597
19,1,583,291
20,1,615,600
21,0,0,0
22,1,612,598
23,0,0,0
24,1,762,325
25,1,1150,543
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,1,613,612
33,1,611,611
34,1,612,613
35,1,612,613
36,1,615,615
37,1,640,160
38,1,612,617
39,1,595,86
40,1,577,61
41,1,561,42
42,1,551,26
43,1,536,17
44,1,530,11
45,1,523,8
46,1,517,6
47,1,623,631
48,1,626,631
49,1,507,15
50,1,506,21
51,1,503,26
52,1,503,36
53,1,503,46
54,1,503,56
55,1,503,68
56,1,503,81
57,1,503,96
58,1,505,111
59,1,506,126
60,1,506,143
61,1,508,161
62,1,511,177
63,1,512,197
64,1,516,216
65,1,518,235
66,0,0,0
67,0,0,0
68,1,530,160
69,1,535,128
70,1,537,101
71,1,538,77
72,1,342,605
73,1,536,42
74,1,533,30
75,0,0,0
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,1,3,658
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
86,1,366,626
87,0,0,0
88,0,0,0
89,1,678,208
90,1,2,663
91,0,0,0
92,1,2,647
93,0,0,0
94,1,5,638
95,1,2,637
96,1,1275,305
97,1,3,621
98,1,2,616
99,1,1270,311
100,1,1261,331
101,1,1277,298
102,1,2,683
103,0,0,0
104,0,0,0
105,0,0,0
106,0,0,0
107,1,793,236
108,1,811,223
109,1,503,488
110,0,0,0
111,0,0,0
112,0,0,0
113,0,0,0
114,1,2,637
115,1,3,633
116,1,2,627
117,1,3,618
118,1,883,248
119,1,886,262
120,1,887,280
121,1,888,297
122,0,0,0
123,0,0,0
124,1,1273,243
125,1,677,577
126,0,0,0
127,1,668,113
128,1,633,81
129,1,602,51
130,1,577,31
131,1,553,12
132,1,537,5
133,0,0,0
134,1,523,605
135,1,528,606
136,1,532,606
137,1,538,613
138,1,542,613
139,1,3,616
140,1,560,617
141,1,566,617
142,1,5,633
143,1,453,11
144,1,455,20
145,1,456,31
146,1,458,43
147,1,461,56
148,1,461,68
149,1,463,85
150,1,466,101
151,1,466,116
152,1,468,133
153,1,468,151
154,1,468,168
155,1,470,186
156,1,470,206
157,0,0,0
158,1,846,608
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,0,0,0
168,1,445,398
169,1,750,611
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,1,756,436
175,0,0,0
176,0,0,0
177,1,446,408
178,0,0,0
179,0,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,1,722,622
184,0,0,0
185,0,0,0
186,0,0,0
187,0,0,0
