Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,1,646,261
4,1,646,265
5,1,647,263
6,0,0,0
7,1,646,262
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,1,645,265
26,1,647,263
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,1,646,262
32,1,647,261
33,1,648,258
34,1,650,260
35,0,0,0
36,1,660,252
37,1,665,250
38,1,671,247
39,1,672,248
40,1,673,251
41,1,678,253
42,1,681,258
43,1,683,261
44,1,686,268
45,1,688,276
46,1,691,283
47,1,691,293
48,1,695,303
49,1,696,313
50,1,698,326
51,1,678,296
52,0,0,0
53,0,0,0
54,1,631,195
55,1,621,173
56,1,611,156
57,1,601,143
58,1,591,128
59,1,583,118
60,1,576,111
61,1,568,103
62,1,561,98
63,1,556,96
64,1,551,91
65,1,546,91
66,1,541,91
67,1,536,91
68,1,531,93
69,1,530,96
70,1,526,101
71,1,521,105
72,1,521,110
73,1,516,116
74,1,513,123
75,1,511,131
76,1,511,138
77,1,507,147
78,1,507,156
79,1,501,181
80,1,496,205
81,1,491,225
82,1,486,241
83,1,481,258
84,1,481,276
85,1,540,195
86,1,471,308
87,1,468,325
88,1,466,341
89,1,461,358
90,1,458,376
91,1,460,386
92,1,480,350
93,1,496,316
94,1,507,295
95,1,516,281
96,1,523,265
97,1,531,252
98,1,538,243
99,1,543,236
100,1,551,231
101,1,556,226
102,1,561,225
103,1,563,223
104,1,568,222
105,1,571,223
106,1,577,226
107,1,581,228
108,1,582,233
109,1,587,238
110,1,587,237
111,1,593,237
112,1,593,233
113,1,598,230
114,1,597,226
115,1,596,226
116,1,595,226
117,1,591,226
118,1,591,231
119,1,591,236
120,1,591,241
121,1,591,246
122,1,590,253
123,1,590,263
124,1,588,273
125,1,587,283
126,1,586,296
127,1,586,308
128,1,585,321
129,1,582,333
130,0,0,0
131,1,603,321
132,1,618,216
133,1,628,178
134,1,637,150
135,1,646,125
136,1,653,103
137,1,661,86
138,1,666,71
139,1,671,60
140,1,676,50
141,1,681,41
142,1,683,35
143,1,688,28
144,1,691,26
145,1,695,21
146,1,698,22
147,1,701,21
148,1,706,21
149,1,707,23
150,1,711,26
151,1,713,31
152,1,716,33
153,1,718,41
154,1,721,46
155,1,723,53
156,1,726,61
157,1,726,71
158,1,731,80
159,1,731,90
160,1,732,98
161,1,736,110
162,1,740,137
163,0,0,0
164,0,0,0
165,0,0,0
166,1,756,222
167,1,757,238
168,1,736,438
169,1,761,273
170,1,761,291
171,1,761,308
172,1,761,326
173,1,761,345
174,1,762,362
175,0,0,0
176,1,693,293
177,0,0,0
178,1,641,241
179,1,625,226
180,1,608,213
181,1,596,201
182,0,0,0
183,1,575,188
184,1,566,186
185,1,558,181
186,1,551,181
187,1,543,181
188,1,537,181
189,1,531,183
190,1,526,185
191,1,517,186
192,1,515,186
193,1,511,186
194,1,505,187
195,1,498,191
196,1,495,196
197,1,491,201
198,1,485,208
199,1,481,216
200,1,476,223
201,1,471,233
202,1,466,243
203,1,462,253
204,1,458,266
205,1,453,278
206,1,451,291
207,1,446,303
208,1,442,318
209,1,441,318
210,1,437,293
211,1,438,278
212,1,437,268
213,1,436,257
214,1,436,246
215,1,436,238
216,1,436,232
217,1,437,231
218,1,438,226
219,1,438,223
220,1,438,222
221,1,440,221
222,1,441,223
223,1,441,226
224,1,442,231
225,1,443,236
226,1,443,241
227,1,445,248
228,1,446,256
229,1,448,263
230,1,448,273
231,1,448,285
232,1,446,296
233,1,446,308
234,1,446,321
235,1,446,331
236,1,466,325
237,0,0,0
238,0,0,0
239,0,0,0
240,1,536,283
241,1,550,280
242,1,561,277
243,1,562,280
244,1,568,281
245,1,571,286
246,1,573,291
247,1,580,296
248,1,585,302
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
256,0,0,0
257,0,0,0
258,0,0,0
259,0,0,0
260,0,0,0
261,0,0,0
262,0,0,0
263,0,0,0
264,0,0,0
265,0,0,0
266,1,471,331
267,0,0,0
268,0,0,0
269,0,0,0
270,0,0,0
271,0,0,0
272,0,0,0
