Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,1,577,261
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,1,562,261
30,1,562,261
31,1,558,260
32,0,0,0
33,1,578,281
34,1,566,295
35,1,558,283
36,0,0,0
37,1,547,266
38,1,542,262
39,1,538,260
40,1,532,258
41,1,531,255
42,1,526,253
43,1,522,256
44,1,518,258
45,1,515,261
46,1,511,266
47,1,508,271
48,0,0,0
49,1,503,281
50,1,523,251
51,1,531,243
52,0,0,0
53,1,598,241
54,1,620,233
55,1,637,228
56,1,655,226
57,1,671,225
58,1,687,223
59,1,702,226
60,1,716,228
61,1,730,231
62,1,741,238
63,1,753,243
64,1,766,252
65,1,776,258
66,1,786,270
67,1,798,281
68,1,806,291
69,1,816,308
70,1,826,321
71,1,833,336
72,1,841,356
73,1,848,372
74,1,855,391
75,1,861,411
76,1,866,431
77,1,871,446
78,1,876,471
79,1,882,491
80,1,886,515
81,1,891,537
82,0,0,0
83,1,896,585
84,0,0,0
85,0,0,0
86,1,905,576
87,1,905,573
88,1,906,573
89,1,906,575
90,1,906,576
91,1,906,578
92,1,905,582
93,1,897,593
94,1,901,595
95,0,0,0
96,1,907,591
97,0,0,0
98,0,0,0
99,0,0,0
100,0,0,0
101,1,913,593
102,0,0,0
103,0,0,0
104,0,0,0
105,0,0,0
106,0,0,0
107,0,0,0
108,0,0,0
109,0,0,0
