Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,1,683,258
4,1,691,261
5,1,700,266
6,1,708,275
7,1,716,282
8,1,722,291
9,1,730,301
10,1,736,311
11,1,741,322
12,1,747,333
13,1,752,347
14,0,0,0
15,1,747,321
16,1,740,302
17,1,731,291
18,1,726,281
19,1,720,273
20,1,716,266
21,1,710,263
22,1,703,258
23,1,698,256
24,0,0,0
25,0,0,0
26,1,683,253
27,1,681,256
28,1,676,260
29,1,673,261
30,1,670,265
31,1,667,271
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,1,640,268
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,1,625,271
50,1,621,278
51,1,671,262
52,1,618,291
53,1,617,301
54,1,617,310
55,1,616,321
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,1,623,206
62,1,626,163
63,0,0,0
64,1,626,105
65,1,628,76
66,1,630,56
67,1,631,37
68,1,631,21
69,1,630,7
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
86,0,0,0
87,0,0,0
88,1,642,5
89,1,643,15
90,1,645,26
91,1,646,36
92,1,646,47
93,1,646,58
94,1,646,71
95,1,646,82
96,1,648,91
97,1,611,151
98,1,575,203
99,1,552,238
100,1,530,275
101,0,0,0
102,1,525,288
103,1,521,297
104,1,518,308
105,1,517,316
106,1,516,316
107,1,516,320
108,1,516,326
109,1,513,333
110,1,511,341
111,1,511,353
112,1,510,361
113,1,511,370
114,1,510,381
115,1,506,382
116,1,503,378
117,0,0,0
118,0,0,0
119,0,0,0
120,0,0,0
121,0,0,0
122,0,0,0
123,0,0,0
124,0,0,0
125,0,0,0
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,0,0,0
131,0,0,0
132,0,0,0
133,0,0,0
