Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,1,622,258
4,1,621,258
5,1,641,261
6,1,637,263
7,1,635,268
8,0,0,0
9,0,0,0
10,0,0,0
11,1,618,293
12,0,0,0
13,1,613,316
14,1,611,326
15,1,606,338
16,1,603,353
17,0,0,0
18,0,0,0
19,0,0,0
20,1,611,331
21,0,0,0
22,1,637,191
23,1,643,162
24,1,648,141
25,1,653,120
26,1,658,102
27,1,661,88
28,1,666,76
29,1,668,66
30,1,321,171
31,1,676,52
32,1,676,48
33,1,680,46
34,1,681,41
35,1,685,41
36,1,686,41
37,1,688,41
38,1,691,43
39,1,693,46
40,1,696,51
41,1,696,56
42,1,698,61
43,1,701,68
44,1,703,76
45,1,703,83
46,1,706,92
47,1,708,101
48,1,712,107
49,1,726,93
50,1,737,86
51,1,746,81
52,1,753,78
53,1,761,76
54,1,766,76
55,1,771,76
56,1,775,77
57,1,778,81
58,1,782,86
59,1,786,91
60,1,788,96
61,1,791,103
62,1,793,113
63,1,796,123
64,1,798,136
65,1,801,148
66,1,801,161
67,1,802,176
68,1,803,193
69,1,803,211
70,1,805,227
71,1,806,243
72,1,806,265
73,1,806,286
74,1,805,305
75,1,803,327
76,1,803,352
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,1,616,280
84,1,606,253
85,0,0,0
86,1,586,247
87,1,576,246
88,1,570,248
89,1,561,251
90,1,556,253
91,1,551,258
92,1,546,262
93,1,541,266
94,1,536,273
95,1,531,281
96,0,0,0
97,0,0,0
98,1,598,233
99,1,616,222
100,1,635,213
101,1,651,206
102,1,666,201
103,1,678,196
104,1,691,195
105,0,0,0
106,0,0,0
107,1,728,196
108,0,0,0
109,1,751,203
110,1,761,211
111,1,771,218
112,1,782,227
113,1,791,238
114,1,798,247
115,1,806,261
116,1,815,275
117,1,821,291
118,1,828,306
119,1,836,326
120,1,843,342
121,1,847,361
122,1,853,382
123,1,858,403
124,1,863,423
125,1,803,388
126,0,0,0
127,1,858,493
128,1,687,311
129,0,0,0
130,1,638,283
131,1,622,280
132,1,622,286
133,1,591,271
134,1,578,266
135,1,566,266
136,1,556,266
137,1,547,266
138,1,537,272
139,1,528,273
140,1,523,277
141,1,515,281
142,1,510,286
143,1,502,292
144,1,498,301
145,1,493,306
146,1,488,316
147,1,486,318
148,1,483,305
149,1,483,291
150,1,486,283
151,1,486,278
152,1,486,271
153,1,491,261
154,1,491,258
155,1,492,256
156,1,491,256
157,1,491,253
158,1,491,256
159,1,488,257
160,1,486,261
161,1,486,266
162,1,486,271
163,1,487,278
164,1,488,286
165,1,488,295
166,1,488,305
167,1,488,316
168,1,488,326
169,1,488,338
170,1,488,352
171,0,0,0
172,1,526,282
173,1,548,233
174,1,568,188
175,1,582,156
176,1,596,125
177,1,608,102
178,1,621,80
179,1,628,63
180,1,637,48
181,1,646,36
182,1,651,26
183,1,661,16
184,1,666,8
185,1,671,5
186,0,0,0
187,0,0,0
188,0,0,0
189,0,0,0
190,0,0,0
191,0,0,0
192,0,0,0
193,1,713,3
194,1,718,6
195,1,721,11
196,1,726,16
197,1,731,22
198,1,733,31
199,1,736,38
200,1,741,48
201,1,745,58
202,1,747,68
203,1,751,78
204,1,751,91
205,1,755,101
206,1,746,95
207,1,728,71
208,1,713,52
209,1,701,36
210,1,688,25
211,1,678,13
212,1,667,6
213,0,0,0
214,0,0,0
215,0,0,0
216,0,0,0
217,0,0,0
218,0,0,0
219,0,0,0
220,0,0,0
221,1,595,3
222,1,588,6
223,1,580,16
224,0,0,0
225,0,0,0
226,1,558,51
227,1,551,66
228,0,0,0
229,1,536,92
230,1,536,116
231,0,0,0
232,1,521,146
233,1,516,167
