Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,1,597,340
4,0,0,0
5,0,0,0
6,0,0,0
7,1,598,341
8,0,0,0
9,1,598,341
10,0,0,0
11,0,0,0
12,1,593,338
13,1,592,340
14,1,591,337
15,1,591,338
16,1,588,336
17,1,588,336
18,1,588,336
19,1,586,336
20,1,586,336
21,1,585,338
22,1,586,342
23,1,716,441
24,1,833,605
25,1,835,602
26,1,581,358
27,1,837,602
28,1,580,372
29,1,578,381
30,1,576,388
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,1,603,278
36,1,613,223
37,1,625,176
38,1,633,135
39,1,641,98
40,1,648,66
41,1,656,36
42,1,661,10
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,1,755,6
79,1,756,26
80,1,756,46
81,1,756,66
82,1,756,88
83,1,758,110
84,1,758,131
85,1,758,153
86,1,758,176
87,1,760,198
88,1,760,221
89,1,761,246
90,1,761,268
91,1,761,292
92,1,761,316
93,1,761,341
94,1,761,366
95,1,761,391
96,1,761,415
97,1,763,416
98,1,771,391
99,1,776,381
100,1,778,371
101,1,781,363
102,1,782,358
103,1,783,353
104,1,786,351
105,1,786,351
106,1,790,351
107,1,791,351
108,1,791,353
109,1,793,356
110,1,793,360
111,1,796,363
112,1,796,367
113,1,798,373
114,1,798,378
115,1,801,386
116,1,801,391
117,1,803,401
118,1,805,406
119,1,806,415
120,1,806,422
121,1,810,431
122,1,811,437
123,1,813,417
124,1,816,401
125,1,817,398
126,1,821,387
127,1,822,380
128,1,823,376
129,1,826,371
130,1,826,368
131,1,826,367
132,1,828,366
133,1,828,368
134,1,828,371
135,1,828,373
136,1,828,377
137,1,828,382
138,1,828,388
139,1,828,393
140,1,828,402
141,1,828,411
142,1,826,421
143,1,826,431
144,1,826,443
145,1,823,456
146,1,821,468
147,1,821,482
148,1,820,496
149,1,821,500
150,1,816,463
151,1,806,443
152,1,811,425
153,1,815,407
154,1,816,395
155,1,816,386
156,1,816,377
157,1,816,371
158,1,816,366
159,1,815,361
160,1,816,356
161,1,816,356
162,1,816,353
163,1,817,353
164,1,818,356
165,1,818,358
166,1,820,361
167,1,818,365
168,1,820,368
169,1,821,375
170,1,821,381
171,1,821,386
172,1,821,393
173,1,823,401
174,1,823,411
175,1,823,418
176,0,0,0
177,0,0,0
178,1,830,403
179,1,828,388
180,1,858,433
181,1,827,373
182,1,828,363
183,1,830,356
184,1,828,351
185,1,827,348
186,1,826,346
187,1,825,345
188,1,823,342
189,1,821,343
190,1,821,343
191,1,820,346
192,1,820,346
193,1,818,351
194,1,817,356
195,1,816,361
196,1,815,370
197,1,813,376
198,1,811,386
199,1,811,395
200,1,808,406
201,1,808,416
202,1,806,428
203,1,806,441
204,1,806,455
205,1,805,468
206,1,798,402
207,1,800,338
208,1,796,286
209,1,793,243
210,1,792,203
211,1,791,171
212,1,791,141
213,1,788,115
214,1,786,91
215,1,786,70
216,1,786,51
217,1,783,33
218,1,783,18
219,1,781,7
220,0,0,0
221,0,0,0
222,0,0,0
223,0,0,0
224,0,0,0
225,0,0,0
226,0,0,0
227,0,0,0
228,0,0,0
229,0,0,0
230,0,0,0
231,0,0,0
232,0,0,0
233,0,0,0
