Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,1,583,523
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,1,575,463
14,1,457,471
15,1,460,473
16,1,462,473
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,1,503,422
28,0,0,0
29,0,0,0
30,0,0,0
31,1,525,408
32,1,521,415
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,1,581,336
39,1,596,313
40,1,606,298
41,1,616,285
42,1,626,273
43,1,636,263
44,1,645,253
45,1,652,248
46,1,661,241
47,1,668,237
48,1,676,233
49,1,681,232
50,1,688,231
51,1,696,231
52,1,701,233
53,1,706,236
54,1,712,238
55,1,718,243
56,1,721,250
57,1,726,256
58,1,731,263
59,1,736,272
60,1,741,281
61,1,743,292
62,1,746,303
63,1,751,316
64,1,753,328
65,1,756,343
66,1,758,358
67,1,761,375
68,1,763,391
69,1,766,407
70,1,766,425
71,1,768,443
72,1,746,417
73,1,702,338
74,1,668,285
75,1,643,246
76,1,625,213
77,1,608,191
78,1,596,171
79,1,583,153
80,1,573,140
81,1,563,128
82,1,556,118
83,1,548,111
84,1,543,106
85,1,536,101
86,1,531,98
87,1,526,96
88,1,522,93
89,1,518,93
90,1,513,93
91,1,511,96
92,1,508,96
93,1,506,101
94,1,502,103
95,1,501,106
96,1,498,111
97,1,496,117
98,1,493,123
99,1,493,131
100,1,491,136
101,1,491,146
102,1,488,153
103,1,488,162
104,1,486,171
105,1,486,182
106,1,486,192
107,1,486,203
108,1,486,213
109,1,483,226
110,1,483,236
111,1,483,246
112,1,456,291
113,1,441,316
114,1,426,336
115,1,415,356
116,1,403,375
117,1,393,391
118,1,385,406
119,1,376,423
120,1,368,438
121,1,361,456
122,1,353,471
123,1,346,486
124,1,338,503
125,0,0,0
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,0,0,0
131,1,555,378
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,0,0,0
137,0,0,0
138,0,0,0
139,0,0,0
140,0,0,0
141,0,0,0
142,0,0,0
143,0,0,0
144,0,0,0
145,0,0,0
146,0,0,0
147,1,368,522
148,0,0,0
149,0,0,0
150,0,0,0
151,0,0,0
152,1,381,503
153,1,387,503
154,0,0,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,1,240,321
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,1,378,517
168,1,380,517
169,0,0,0
170,0,0,0
