Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,1,670,460
5,1,637,341
6,0,0,0
7,1,635,340
8,1,636,338
9,1,633,338
10,1,636,337
11,1,636,335
12,1,633,338
13,1,628,336
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,1,618,360
22,1,618,367
23,1,616,376
24,1,616,383
25,1,613,391
26,1,611,402
27,1,610,410
28,1,608,422
29,1,605,337
30,1,601,272
31,1,596,216
32,1,593,168
33,1,590,126
34,1,586,88
35,1,586,56
36,1,581,26
37,1,581,5
38,1,656,327
39,1,753,466
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,1,700,351
48,1,706,353
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,1,678,368
64,0,0,0
65,0,0,0
66,0,0,0
67,1,733,465
68,0,0,0
69,0,0,0
70,1,672,385
71,0,0,0
72,0,0,0
73,0,0,0
74,1,437,485
75,1,498,16
76,1,496,36
77,1,496,57
78,1,493,78
79,1,491,101
80,1,491,122
81,1,488,143
82,1,488,166
83,1,486,190
84,1,486,213
85,1,486,236
86,1,486,261
87,1,483,283
88,1,483,308
89,1,483,333
90,1,483,356
91,1,482,381
92,1,476,391
93,1,465,378
94,1,456,373
95,1,453,368
96,1,546,468
97,1,446,368
98,1,443,367
99,1,441,368
100,1,441,371
101,1,438,373
102,1,438,376
103,1,436,381
104,1,436,386
105,1,436,388
106,1,436,393
107,1,436,401
108,1,435,406
109,1,432,413
110,1,432,406
111,1,431,391
112,1,431,376
113,1,428,367
114,1,426,361
115,1,426,355
116,1,426,350
117,1,423,346
118,1,423,342
119,1,421,341
120,1,421,341
121,1,418,338
122,1,416,341
123,1,416,342
124,1,416,346
125,1,413,348
126,1,413,353
127,1,413,360
128,1,411,366
129,1,410,373
130,1,408,381
131,1,408,391
132,1,406,401
133,1,406,413
134,1,403,423
135,1,402,436
136,1,401,447
137,0,0,0
138,1,401,431
139,1,406,417
140,1,406,401
141,1,411,393
142,1,411,383
143,1,413,375
144,1,416,367
145,1,417,361
146,1,418,356
147,1,421,353
148,1,423,348
149,1,423,346
150,1,426,346
151,1,426,348
152,1,426,351
153,1,426,353
154,1,428,358
155,1,428,362
156,1,431,367
157,1,431,373
158,1,432,381
159,1,433,388
160,1,435,395
161,1,436,406
162,1,436,416
163,1,438,425
164,1,438,436
165,1,441,447
166,1,441,457
167,1,437,470
168,0,0,0
169,1,442,388
170,1,446,358
171,1,446,326
172,1,446,301
173,1,446,277
174,1,446,255
175,1,446,236
176,1,446,218
177,1,448,203
178,1,448,188
179,1,448,177
180,1,450,166
181,1,451,156
182,1,451,150
183,1,451,143
184,1,451,136
185,1,451,133
186,1,453,128
187,1,453,126
188,1,453,126
189,1,453,126
190,1,453,127
191,1,453,128
192,1,453,132
193,1,453,136
194,1,452,143
195,1,451,148
196,1,451,157
197,1,451,166
198,1,451,177
199,1,451,187
200,1,448,200
201,1,448,212
202,1,448,226
203,1,446,241
204,1,446,256
205,1,446,272
206,1,446,291
207,1,445,307
208,1,443,326
209,1,443,346
210,1,443,363
211,1,443,385
212,1,475,378
213,1,503,366
214,1,528,356
215,1,547,348
216,1,563,343
217,1,577,338
218,1,591,338
219,1,601,336
220,1,613,336
221,1,622,336
222,1,631,338
223,1,640,341
224,1,646,345
225,1,653,348
226,1,660,353
227,1,666,360
228,1,671,365
229,1,676,371
230,0,0,0
231,1,687,387
232,0,0,0
233,1,696,403
