Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,1,600,341
9,1,598,341
10,1,598,341
11,1,597,341
12,0,0,0
13,1,596,342
14,1,597,341
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,1,595,337
30,1,595,336
31,1,591,337
32,1,591,336
33,1,590,336
34,1,588,335
35,1,588,336
36,1,586,336
37,1,585,336
38,0,0,0
39,1,713,445
40,1,716,443
41,1,717,445
42,1,717,445
43,1,578,358
44,1,718,443
45,1,577,373
46,1,575,381
47,1,573,390
48,1,838,603
49,0,0,0
50,0,0,0
51,1,591,326
52,1,606,266
53,1,616,216
54,1,626,175
55,1,636,136
56,1,646,103
57,1,653,72
58,1,661,45
59,1,666,21
60,1,597,333
61,1,598,335
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
86,0,0,0
87,0,0,0
88,0,0,0
89,0,0,0
90,0,0,0
91,0,0,0
92,1,741,483
93,1,772,21
94,1,773,38
95,1,775,58
96,1,776,78
97,1,776,98
98,1,776,118
99,1,778,141
100,1,778,161
101,1,780,183
102,1,781,206
103,1,781,228
104,1,781,251
105,1,781,275
106,1,781,296
107,1,783,323
108,1,783,346
109,1,783,371
110,1,783,395
111,1,782,415
112,0,0,0
113,1,701,376
114,0,0,0
115,0,0,0
116,1,633,351
117,1,618,346
118,1,603,342
119,1,593,341
120,1,581,341
121,1,573,341
122,1,563,343
123,1,556,346
124,1,548,348
125,1,542,351
126,1,536,356
127,1,531,361
128,1,526,366
129,1,521,371
130,1,516,376
131,1,513,386
132,1,510,391
133,1,506,401
134,1,503,408
135,1,501,416
136,1,498,426
137,1,496,436
138,0,0,0
139,1,488,435
140,1,486,422
141,1,482,411
142,1,481,403
143,1,478,395
144,1,478,386
145,1,476,383
146,1,472,381
147,1,468,378
148,1,466,378
149,1,463,378
150,1,461,381
151,1,458,381
152,1,456,385
153,1,456,388
154,1,453,391
155,1,451,396
156,1,448,403
157,1,446,411
158,1,443,416
159,1,441,426
160,1,441,436
161,1,437,443
162,1,436,456
163,1,436,468
164,1,433,481
165,1,433,493
166,1,431,508
167,0,0,0
168,1,442,402
169,1,446,357
170,1,451,317
171,1,453,283
172,1,456,252
173,1,461,226
174,1,463,205
175,1,466,183
176,1,468,166
177,1,471,150
178,1,473,133
179,1,476,121
180,1,478,111
181,1,481,101
182,1,483,93
183,1,486,86
184,1,488,81
185,1,490,76
186,1,491,73
187,1,493,70
188,1,496,67
189,1,497,66
190,1,500,66
191,1,501,66
192,1,503,68
193,1,506,71
194,1,508,73
195,1,511,76
196,1,513,82
197,1,516,86
198,1,518,93
199,1,521,98
200,1,523,107
201,1,526,116
202,1,527,123
203,1,528,133
204,1,531,143
205,1,533,153
206,1,536,165
207,1,536,175
208,1,538,186
209,1,541,197
210,1,541,208
211,1,543,221
212,1,545,236
213,1,550,243
214,1,573,221
215,1,591,208
216,1,606,197
217,1,618,188
218,1,630,181
219,1,638,176
220,1,648,171
221,1,656,168
222,1,663,166
223,1,671,166
224,1,676,166
225,1,681,166
226,1,688,168
227,1,693,171
228,1,698,175
229,1,701,178
230,1,706,186
231,1,711,191
232,1,715,198
233,1,717,206
