Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,1,626,356
11,1,835,612
12,1,835,611
13,1,661,390
14,1,825,603
15,1,823,605
16,1,680,371
17,1,681,371
18,1,685,371
19,1,688,373
20,1,693,373
21,1,698,376
22,1,701,378
23,1,706,381
24,1,710,386
25,1,711,391
26,1,715,396
27,1,716,405
28,1,721,413
29,1,721,422
30,1,723,431
31,1,726,445
32,1,728,453
33,1,731,466
34,1,733,481
35,0,0,0
36,1,742,460
37,1,746,442
38,1,750,423
39,1,753,410
40,1,756,398
41,1,761,386
42,1,766,380
43,1,768,371
44,1,771,366
45,1,773,361
46,1,776,358
47,1,776,356
48,1,776,355
49,1,778,353
50,1,781,353
51,1,781,353
52,1,783,356
53,1,786,358
54,1,786,361
55,1,788,366
56,1,791,371
57,1,791,378
58,1,793,386
59,1,793,393
60,1,796,401
61,0,0,0
62,0,0,0
63,0,0,0
64,1,723,385
65,1,707,378
66,1,690,375
67,1,672,372
68,1,656,370
69,1,640,368
70,1,625,368
71,1,608,370
72,1,595,371
73,1,581,373
74,1,566,376
75,1,555,381
76,1,541,386
77,1,528,392
78,1,517,398
79,1,506,406
80,1,493,416
81,1,483,425
82,1,475,431
83,1,463,443
84,1,453,455
85,1,446,466
86,1,436,478
87,1,436,471
88,1,473,411
89,1,495,372
90,1,515,346
91,1,532,323
92,1,546,303
93,1,562,281
94,1,576,265
95,1,588,248
96,1,601,236
97,1,611,227
98,1,621,216
99,1,631,208
100,1,641,201
101,1,648,196
102,1,656,191
103,1,666,188
104,1,672,186
105,1,681,183
106,1,686,183
107,1,695,183
108,1,701,186
109,1,706,188
110,1,713,191
111,1,720,193
112,1,725,198
113,1,731,203
114,1,736,211
115,1,741,216
116,1,746,223
117,1,751,231
118,1,756,240
119,1,761,248
120,1,763,257
121,0,0,0
122,0,0,0
123,0,0,0
124,1,678,353
125,1,663,371
126,1,648,388
127,1,633,406
128,1,623,422
129,1,611,438
130,1,601,456
131,1,591,473
132,1,582,488
133,0,0,0
134,1,592,451
135,1,611,430
136,1,620,415
137,1,625,402
138,1,631,391
139,1,637,381
140,1,643,373
141,1,651,368
142,1,656,363
143,1,658,361
144,1,663,357
145,1,668,356
146,1,671,356
147,1,676,357
148,1,678,361
149,1,682,361
150,1,686,366
151,1,690,368
152,1,691,373
153,1,696,378
154,0,0,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,1,655,387
161,1,640,381
162,1,623,371
163,1,610,365
164,1,598,363
165,1,585,363
166,1,575,365
167,1,561,366
168,1,551,366
169,1,538,368
170,1,528,371
171,1,517,373
172,1,507,378
173,1,497,386
174,1,488,391
175,1,480,397
176,1,471,406
177,1,461,416
178,1,453,422
179,1,445,431
180,1,436,443
181,1,428,455
182,1,421,468
183,1,413,480
184,1,406,493
185,1,410,530
186,1,718,476
187,1,391,492
188,1,398,468
189,1,403,453
190,1,401,438
191,1,402,421
192,1,406,408
193,1,410,398
194,1,411,390
195,1,416,383
196,1,416,376
197,1,420,373
198,1,423,368
199,1,426,366
200,1,431,363
201,1,433,361
202,1,435,361
203,1,436,361
204,1,438,363
205,1,438,366
206,1,441,370
207,1,441,375
208,1,441,381
209,1,445,386
210,1,446,393
211,1,448,401
212,1,451,408
213,1,453,418
214,1,453,426
215,1,456,423
216,1,451,416
217,1,448,405
218,1,448,396
219,1,448,391
220,1,447,391
221,1,446,386
222,1,445,383
223,1,441,383
224,1,438,381
225,1,438,381
226,1,438,381
227,1,438,385
228,1,438,387
229,1,437,391
230,1,562,413
231,1,427,537
232,1,436,396
233,1,436,400
234,1,436,401
235,1,436,406
236,1,436,408
237,1,436,413
238,1,438,416
239,1,438,421
240,1,438,428
241,1,441,438
242,0,0,0
243,0,0,0
244,0,0,0
245,0,0,0
246,0,0,0
247,0,0,0
248,1,441,516
249,1,441,526
250,1,437,520
251,1,440,517
252,0,0,0
253,0,0,0
254,0,0,0
255,0,0,0
256,0,0,0
257,0,0,0
258,0,0,0
259,0,0,0
260,0,0,0
261,0,0,0
262,0,0,0
263,0,0,0
264,0,0,0
265,0,0,0
266,1,482,466
267,0,0,0
268,0,0,0
269,0,0,0
270,0,0,0
271,0,0,0
272,0,0,0
273,0,0,0
274,0,0,0
275,0,0,0
276,0,0,0
277,0,0,0
278,0,0,0
279,0,0,0
280,0,0,0
