Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,1,631,340
4,1,631,341
5,1,626,336
6,0,0,0
7,1,623,338
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,1,618,358
14,1,616,366
15,1,615,375
16,1,613,381
17,1,613,391
18,0,0,0
19,0,0,0
20,0,0,0
21,1,601,338
22,1,596,271
23,1,591,212
24,1,586,163
25,1,581,121
26,1,578,82
27,1,573,46
28,1,571,16
29,1,630,358
30,0,0,0
31,1,941,710
32,0,0,0
33,1,896,468
34,1,417,427
35,0,0,0
36,0,0,0
37,1,695,343
38,1,706,346
39,1,712,347
40,0,0,0
41,0,0,0
42,0,0,0
43,1,898,467
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,0,0,0
49,0,0,0
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,1,677,380
60,0,0,0
61,0,0,0
62,0,0,0
63,1,407,481
64,1,405,480
65,0,0,0
66,1,402,480
67,1,478,3
68,1,478,17
69,1,476,38
70,1,476,61
71,1,476,82
72,1,473,105
73,1,471,126
74,1,471,151
75,1,471,173
76,1,468,196
77,1,468,221
78,1,468,245
79,1,467,268
80,1,466,293
81,1,466,318
82,1,466,342
83,1,336,666
84,1,333,666
85,1,516,333
86,1,556,286
87,1,585,251
88,1,607,223
89,1,623,203
90,1,638,188
91,1,651,176
92,1,661,166
93,1,671,158
94,1,681,151
95,1,688,148
96,1,696,143
97,1,701,143
98,1,706,141
99,1,713,141
100,1,718,141
101,1,723,143
102,1,727,146
103,1,731,148
104,1,736,151
105,1,740,156
106,1,743,161
107,1,747,166
108,1,751,171
109,1,753,178
110,1,758,186
111,1,761,193
112,1,763,201
113,1,766,211
114,1,771,218
115,1,772,228
116,1,776,238
117,1,778,248
118,1,781,258
119,1,783,268
120,1,786,281
121,1,786,291
122,1,788,301
123,1,791,315
124,1,795,326
125,1,796,340
126,1,797,352
127,1,798,366
128,1,801,377
129,0,0,0
130,0,0,0
131,1,806,415
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,0,0,0
137,0,0,0
138,0,0,0
139,0,0,0
140,0,0,0
141,0,0,0
142,0,0,0
143,0,0,0
144,0,0,0
145,1,701,576
146,0,0,0
147,0,0,0
148,0,0,0
149,0,0,0
150,0,0,0
151,0,0,0
