Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,1,715,371
16,1,718,367
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,1,728,386
46,0,0,0
47,0,0,0
48,0,0,0
49,1,723,388
50,0,0,0
51,1,582,452
52,1,583,436
53,1,586,421
54,1,593,410
55,1,601,402
56,1,606,393
57,1,610,388
58,1,936,711
59,1,613,381
60,1,616,378
61,1,618,376
62,1,621,376
63,1,626,376
64,1,628,376
65,1,631,380
66,1,633,383
67,1,636,386
68,1,441,442
69,0,0,0
70,0,0,0
71,1,676,626
72,1,672,626
73,0,0,0
74,1,756,472
75,0,0,0
76,0,0,0
77,1,690,361
78,1,696,348
79,1,703,341
80,1,711,336
81,1,716,331
82,1,721,326
83,1,726,325
84,1,731,323
85,1,736,323
86,1,738,325
87,1,743,326
88,1,746,331
89,1,750,336
90,1,753,341
91,1,756,346
92,1,760,353
93,1,761,361
94,1,765,371
95,1,766,381
96,1,768,391
97,1,771,403
98,1,771,415
99,1,773,428
100,1,773,442
101,1,776,457
102,1,776,473
103,1,777,491
104,1,780,457
105,1,788,421
106,1,791,393
107,1,795,373
108,1,796,358
109,1,798,346
110,1,801,338
111,1,801,331
112,1,803,326
113,1,806,321
114,1,806,321
115,1,806,318
116,1,808,316
117,1,810,317
118,1,811,320
119,1,811,321
120,1,811,323
121,0,0,0
122,0,0,0
123,0,0,0
124,1,811,336
125,1,815,343
126,0,0,0
127,1,818,356
128,1,818,363
129,1,818,371
130,1,818,381
131,1,818,390
132,1,818,401
133,1,818,411
134,1,820,421
135,1,821,435
136,1,820,446
137,1,820,461
138,1,818,476
139,1,818,488
140,1,818,503
141,1,815,486
142,1,815,442
143,1,815,410
144,1,812,386
145,1,811,363
146,1,811,343
147,1,810,328
148,1,810,316
149,1,810,306
150,1,808,296
151,1,808,288
152,1,807,282
153,1,806,277
154,1,806,273
155,1,806,271
156,1,806,268
157,1,806,266
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,1,711,342
163,1,691,361
164,1,671,381
165,1,655,398
166,1,638,415
167,1,622,433
168,1,608,451
169,1,595,471
170,1,581,490
171,1,568,507
172,1,556,526
173,1,546,543
174,1,538,550
175,0,0,0
176,1,526,543
177,1,523,541
178,1,518,541
179,1,517,541
180,1,515,543
181,1,513,547
182,1,508,551
183,1,506,556
184,1,502,561
185,1,498,566
186,1,495,570
187,1,495,566
188,1,493,566
189,1,491,567
190,1,488,570
191,1,487,571
192,1,486,573
193,0,0,0
194,0,0,0
195,1,452,466
196,0,0,0
197,1,437,471
198,1,431,485
199,0,0,0
200,1,423,501
201,0,0,0
