Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,1,648,403
22,0,0,0
23,0,0,0
24,1,837,613
25,1,835,612
26,1,663,388
27,1,827,603
28,1,680,376
29,1,683,376
30,1,686,376
31,1,688,378
32,1,693,381
33,1,697,381
34,1,701,385
35,1,706,388
36,1,711,393
37,1,713,401
38,1,716,406
39,1,721,413
40,1,722,421
41,1,726,431
42,1,728,441
43,1,731,451
44,1,733,463
45,1,736,475
46,1,738,487
47,1,741,500
48,1,741,516
49,0,0,0
50,1,753,461
51,1,761,417
52,1,766,386
53,1,768,361
54,1,771,338
55,1,776,318
56,1,777,302
57,1,781,288
58,1,783,276
59,1,786,265
60,1,786,256
61,1,788,248
62,1,791,242
63,1,792,236
64,1,793,233
65,1,796,230
66,1,796,228
67,1,798,226
68,1,801,226
69,1,801,226
70,1,803,228
71,1,806,231
72,1,806,233
73,1,808,238
74,1,808,242
75,1,811,247
76,1,811,253
77,1,813,261
78,1,816,266
79,1,816,276
80,1,817,283
81,1,818,293
82,0,0,0
83,1,826,326
84,1,831,341
85,1,836,353
86,1,838,366
87,1,841,378
88,1,841,391
89,1,843,403
90,1,846,410
91,1,846,412
92,1,846,415
93,1,845,416
94,1,843,421
95,1,845,426
96,1,841,432
97,1,841,441
98,1,841,451
99,1,840,458
100,1,841,467
101,1,841,476
102,1,841,486
103,1,841,498
104,1,841,511
105,1,838,521
106,1,841,521
107,1,815,420
108,1,843,516
109,1,846,512
110,1,851,513
111,1,850,586
112,0,0,0
113,1,861,526
114,1,858,523
115,1,861,521
116,1,860,520
117,1,868,542
118,1,861,526
119,0,0,0
120,0,0,0
121,0,0,0
122,0,0,0
123,0,0,0
124,0,0,0
125,0,0,0
126,0,0,0
127,0,0,0
128,0,0,0
129,0,0,0
130,0,0,0
131,0,0,0
132,0,0,0
133,0,0,0
134,0,0,0
135,0,0,0
136,0,0,0
