Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,1,645,457
13,1,645,456
14,0,0,0
15,0,0,0
16,1,703,473
17,1,705,475
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,1,651,453
25,1,650,452
26,1,650,453
27,1,650,452
28,1,650,452
29,1,650,448
30,1,650,448
31,1,650,448
32,1,650,448
33,1,651,445
34,1,650,445
35,1,652,442
36,1,653,441
37,1,655,438
38,1,655,437
39,1,657,435
40,1,658,431
41,1,661,432
42,1,661,433
43,1,662,440
44,1,663,441
45,1,665,445
46,1,666,451
47,1,666,456
48,1,666,461
49,1,668,468
50,1,671,477
51,1,671,487
52,1,672,497
53,1,671,511
54,0,0,0
55,1,643,371
56,1,626,288
57,1,612,221
58,1,602,167
59,1,591,121
60,1,583,83
61,1,576,50
62,1,570,20
63,1,566,5
64,1,653,613
65,0,0,0
66,0,0,0
67,1,710,642
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
86,0,0,0
87,0,0,0
88,0,0,0
89,0,0,0
90,0,0,0
91,0,0,0
92,1,658,575
93,1,693,608
94,0,0,0
95,1,471,436
96,0,0,0
97,1,463,435
98,1,461,436
99,1,456,436
100,1,453,435
101,1,491,5
102,1,491,16
103,1,491,28
104,1,491,43
105,1,491,56
106,1,491,71
107,1,491,86
108,1,491,101
109,1,491,116
110,1,491,131
111,1,491,145
112,1,491,158
113,1,491,175
114,1,491,190
115,1,491,206
116,1,491,221
117,1,491,236
118,1,493,248
119,1,471,306
120,1,458,336
121,1,448,363
122,1,441,386
123,1,433,406
124,1,426,426
125,1,421,446
126,1,413,466
127,1,408,482
128,1,403,501
129,1,398,521
130,1,393,538
131,1,386,556
132,0,0,0
133,1,436,418
134,1,453,368
135,1,468,326
136,1,481,292
137,1,492,263
138,1,502,240
139,1,511,218
140,1,520,201
141,1,526,186
142,1,533,172
143,1,540,161
144,1,546,151
145,1,551,143
146,1,556,136
147,1,561,131
148,1,566,126
149,1,571,123
150,1,575,121
151,1,578,118
152,1,583,118
153,1,588,118
154,1,591,121
155,1,596,123
156,1,600,126
157,1,603,128
158,1,606,133
159,1,611,138
160,1,613,143
161,1,616,151
162,1,621,156
163,1,623,163
164,1,626,172
165,1,631,181
166,1,632,191
167,1,636,198
168,1,638,210
169,1,641,218
170,1,642,228
171,0,0,0
172,0,0,0
173,1,540,337
174,1,518,361
175,1,497,382
176,1,480,403
177,1,463,422
178,1,448,441
179,1,433,461
180,1,421,477
181,1,408,493
182,1,395,515
183,1,383,532
184,1,372,551
185,1,361,571
186,1,353,587
187,1,343,606
188,1,333,627
189,1,326,638
190,1,315,640
191,1,311,638
192,1,308,636
193,1,306,641
194,1,303,646
195,1,298,652
196,1,292,656
197,1,287,658
198,1,285,663
199,1,281,665
200,1,278,666
201,1,278,667
202,1,276,668
203,1,273,671
204,1,273,673
205,1,271,673
206,1,270,676
207,1,266,676
208,1,265,676
209,1,263,678
210,1,262,680
211,1,262,681
212,1,263,682
213,1,263,683
214,1,266,682
215,1,266,683
216,1,268,685
217,1,271,682
218,1,271,682
219,1,273,682
220,1,276,681
221,1,276,681
222,1,276,682
223,1,277,682
224,1,278,681
225,1,277,682
226,1,280,681
