Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,1,598,343
4,1,598,341
5,1,598,341
6,1,598,341
7,1,597,341
8,1,596,341
9,1,596,341
10,1,595,341
11,1,595,340
12,1,596,341
13,0,0,0
14,0,0,0
15,1,596,340
16,1,595,340
17,1,595,341
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,1,588,337
26,1,588,337
27,1,588,336
28,1,587,336
29,1,586,336
30,1,586,335
31,1,583,335
32,1,583,335
33,1,582,337
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,1,576,361
40,1,576,367
41,1,575,375
42,1,571,385
43,1,571,393
44,1,835,605
45,1,568,413
46,0,0,0
47,1,600,297
48,1,616,241
49,1,626,192
50,1,636,151
51,1,646,116
52,1,656,81
53,1,663,51
54,1,671,23
55,1,677,6
56,0,0,0
57,1,626,345
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,1,833,656
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,1,931,686
83,0,0,0
84,0,0,0
85,0,0,0
86,0,0,0
87,0,0,0
88,0,0,0
89,1,791,6
90,1,793,26
91,1,793,46
92,1,796,66
93,1,796,86
94,1,796,107
95,1,798,128
96,1,798,151
97,1,798,171
98,1,738,511
99,1,801,216
100,1,801,238
101,1,801,263
102,1,801,286
103,1,801,311
104,1,803,336
105,1,802,358
106,1,802,381
107,1,803,406
108,1,810,427
109,0,0,0
110,0,0,0
111,1,666,383
112,0,0,0
113,1,616,375
114,1,597,373
115,1,581,373
116,1,566,373
117,1,555,373
118,1,543,376
119,1,532,378
120,1,523,383
121,1,516,386
122,1,506,391
123,1,501,396
124,1,493,402
125,1,488,408
126,1,481,416
127,1,476,422
128,1,471,431
129,1,466,438
130,1,461,446
131,1,458,456
132,1,453,466
133,1,451,476
134,1,448,486
135,1,443,491
136,0,0,0
137,0,0,0
138,0,0,0
139,0,0,0
140,0,0,0
141,0,0,0
142,0,0,0
143,1,427,472
144,1,426,473
145,1,425,478
146,1,425,483
147,1,423,488
148,1,421,491
149,1,418,488
150,1,665,645
151,0,0,0
152,0,0,0
153,0,0,0
