Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,1,648,341
4,1,647,341
5,1,647,341
6,1,647,343
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,1,638,341
17,1,668,458
18,1,587,366
19,1,637,342
20,1,670,460
21,1,670,457
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,1,630,335
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,0,0,0
37,1,618,361
38,1,617,370
39,1,616,376
40,1,615,386
41,1,613,393
42,0,0,0
43,1,607,415
44,0,0,0
45,1,596,330
46,1,683,321
47,1,576,208
48,1,570,163
49,1,563,122
50,1,556,86
51,1,551,53
52,1,543,26
53,1,541,5
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,1,663,331
61,0,0,0
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,0,0,0
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,1,406,477
79,0,0,0
80,0,0,0
81,0,0,0
82,0,0,0
83,0,0,0
84,0,0,0
85,0,0,0
86,0,0,0
87,0,0,0
88,0,0,0
89,1,406,6
90,1,403,25
91,1,401,45
92,1,398,65
93,1,396,86
94,1,396,106
95,1,393,128
96,1,391,150
97,1,391,171
98,1,388,193
99,1,386,216
100,1,386,240
101,1,383,261
102,1,383,285
103,1,381,306
104,1,381,332
105,1,380,356
106,1,378,381
107,0,0,0
108,1,453,312
109,1,491,268
110,1,518,237
111,1,541,211
112,1,558,193
113,1,573,178
114,1,588,167
115,1,600,158
116,1,611,151
117,1,621,145
118,1,627,140
119,1,636,137
120,1,643,133
121,1,651,133
122,1,656,133
123,1,662,133
124,1,667,136
125,1,673,137
126,1,678,141
127,1,683,143
128,1,687,148
129,1,692,153
130,1,696,158
131,1,701,166
132,1,706,171
133,1,708,178
134,1,712,186
135,1,716,196
136,1,718,205
137,1,722,213
138,1,726,223
139,1,728,233
140,1,731,243
141,0,0,0
142,1,745,276
143,1,751,291
144,1,756,303
145,1,760,317
146,1,763,331
147,1,766,342
148,1,771,356
149,1,773,366
150,1,776,378
151,1,776,391
152,1,778,406
153,1,781,418
154,1,781,431
155,1,783,446
156,1,786,461
157,1,786,476
158,1,785,486
159,1,750,462
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,1,650,391
166,1,636,385
167,1,623,378
168,1,613,378
169,1,606,376
170,1,596,376
171,1,588,376
172,1,581,376
173,1,573,380
174,1,566,383
175,1,561,386
176,1,555,391
177,1,548,395
178,1,543,401
179,1,537,410
180,1,535,415
181,1,530,422
182,1,525,431
183,1,521,437
184,1,517,447
185,1,513,458
186,1,505,441
187,1,526,423
188,1,493,382
189,1,487,361
190,1,482,338
191,1,476,318
192,1,471,301
193,1,466,287
194,1,461,275
195,1,456,263
196,1,451,256
197,1,447,246
198,1,445,241
199,1,440,233
200,1,436,228
201,1,432,226
202,1,428,223
203,1,425,222
204,1,421,221
205,1,418,223
206,1,413,226
207,1,408,228
208,1,406,233
209,1,402,238
210,1,398,246
211,1,396,252
212,1,391,261
213,1,388,270
214,1,385,281
215,1,381,292
216,1,376,305
217,1,373,317
218,1,371,331
219,1,367,347
220,1,365,361
221,1,361,378
222,1,358,396
223,1,356,413
224,1,353,431
225,1,351,451
226,1,348,463
227,1,366,360
228,1,376,305
229,1,383,261
230,1,388,231
231,1,395,203
232,1,398,181
233,1,402,163
