Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,1,638,323
22,1,636,318
23,1,631,316
24,1,625,317
25,0,0,0
26,0,0,0
27,0,0,0
28,1,606,321
29,1,601,331
30,1,596,336
31,1,591,346
32,1,588,356
33,1,586,366
34,1,581,376
35,1,578,390
36,0,0,0
37,0,0,0
38,0,0,0
39,1,553,363
40,1,551,327
41,1,543,308
42,1,536,281
43,1,531,268
44,1,528,252
45,0,0,0
46,1,521,231
47,1,518,223
48,1,518,218
49,1,513,215
50,1,511,211
51,1,511,211
52,1,508,211
53,1,506,212
54,1,506,215
55,1,506,218
56,1,505,221
57,0,0,0
58,1,547,226
59,0,0,0
60,1,587,232
61,1,601,238
62,1,616,243
63,1,631,251
64,1,642,258
65,1,655,266
66,1,666,276
67,1,510,360
68,1,686,296
69,1,696,308
70,1,706,321
71,1,713,333
72,1,722,350
73,1,730,365
74,1,737,381
75,1,743,396
76,1,751,416
77,1,718,371
78,1,698,328
79,1,673,296
80,1,657,270
81,1,641,246
82,1,628,230
83,1,617,216
84,1,606,203
85,1,596,191
86,1,588,183
87,1,581,178
88,1,572,173
89,1,566,171
90,1,561,168
91,1,556,168
92,1,548,168
93,1,543,171
94,1,540,173
95,1,536,178
96,1,531,183
97,1,527,191
98,0,0,0
99,1,481,278
100,1,463,311
101,1,450,340
102,1,440,365
103,1,428,391
104,1,421,413
105,1,411,436
106,1,406,458
107,1,398,477
108,1,452,375
109,1,495,308
110,0,0,0
111,1,543,228
112,1,561,201
113,1,577,178
114,1,591,161
115,1,601,148
116,1,611,137
117,1,621,128
118,1,631,122
119,1,636,116
120,1,646,116
121,1,652,113
122,1,658,113
123,1,666,116
124,1,671,116
125,1,676,121
126,1,683,123
127,1,687,128
128,1,693,136
129,1,697,141
130,1,702,150
131,1,707,158
132,1,711,167
133,1,716,178
134,1,718,188
135,1,722,201
136,1,726,211
137,1,728,223
138,1,728,238
139,0,0,0
140,0,0,0
141,1,662,245
142,1,647,247
143,1,631,251
144,1,618,256
145,1,606,262
146,1,596,271
147,1,586,278
148,1,576,286
149,1,566,297
150,1,557,308
151,1,551,317
152,1,542,331
153,1,536,345
154,1,528,358
155,1,521,372
156,1,516,387
157,1,510,405
158,1,503,421
159,1,498,441
160,1,493,456
161,0,0,0
162,1,530,375
163,1,561,316
164,1,581,277
165,1,596,247
166,1,608,226
167,1,623,201
168,1,636,181
169,1,646,166
170,1,656,153
171,1,665,146
172,1,673,136
173,1,681,131
174,1,688,126
175,1,696,123
176,1,701,121
177,1,708,121
178,1,715,123
179,1,721,126
180,1,726,128
181,1,731,133
182,1,736,138
183,1,741,146
184,1,746,153
185,1,751,161
186,1,756,171
187,0,0,0
188,1,785,266
189,1,792,302
190,1,801,333
191,1,808,363
192,1,816,392
193,1,821,416
194,1,826,441
195,1,831,466
196,1,836,491
197,1,840,510
198,1,793,460
199,1,772,425
200,1,690,345
201,0,0,0
202,0,0,0
203,1,688,356
204,1,675,345
205,1,662,336
206,1,648,331
207,1,637,326
208,1,627,322
209,1,617,321
210,1,608,321
211,1,600,321
212,1,592,326
213,1,586,328
214,1,578,333
215,0,0,0
216,1,566,346
217,1,561,355
218,1,556,363
219,1,551,373
220,1,546,381
221,1,543,391
222,1,540,403
223,1,533,418
224,0,0,0
225,1,521,378
226,1,517,363
227,1,516,353
228,1,511,341
229,1,506,331
230,1,503,326
231,1,501,326
232,1,496,323
233,1,491,321
