Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,1,648,345
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,1,651,358
17,0,0,0
18,0,0,0
19,0,0,0
20,1,646,346
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,1,671,317
36,1,675,311
37,1,675,312
38,0,0,0
39,0,0,0
40,1,691,311
41,1,692,311
42,1,700,315
43,1,701,321
44,1,703,326
45,1,706,333
46,1,708,341
47,1,711,352
48,1,715,363
49,1,716,376
50,1,718,391
51,1,721,402
52,0,0,0
53,0,0,0
54,0,0,0
55,0,0,0
56,0,0,0
57,0,0,0
58,0,0,0
59,0,0,0
60,0,0,0
61,0,0,0
62,0,0,0
63,0,0,0
64,1,605,322
65,1,597,325
66,1,591,328
67,0,0,0
68,1,582,342
69,1,577,351
70,1,576,362
71,1,568,372
72,1,567,382
73,1,556,356
74,1,551,328
75,1,563,316
76,1,570,325
77,1,528,286
78,1,523,276
79,1,518,268
80,1,513,263
81,1,508,258
82,1,505,256
83,1,501,253
84,1,496,253
85,1,492,256
86,1,488,258
87,1,485,263
88,1,481,268
89,1,478,277
90,1,475,286
91,1,471,297
92,1,466,311
93,1,463,325
94,1,461,338
95,1,456,353
96,1,457,332
97,1,461,313
98,1,460,305
99,1,463,298
100,1,463,293
101,1,462,291
102,1,463,290
103,1,466,290
104,0,0,0
105,1,466,296
106,1,470,296
107,0,0,0
108,0,0,0
109,1,501,363
110,1,591,280
111,0,0,0
112,1,630,283
113,1,651,288
114,1,666,297
115,0,0,0
116,1,695,306
117,1,710,316
118,1,721,326
119,1,732,336
120,1,745,347
121,1,756,361
122,1,766,351
123,1,767,336
124,1,770,331
125,1,770,326
126,1,776,321
127,1,781,317
128,1,787,316
129,1,791,318
130,1,791,321
131,1,796,326
132,1,796,328
133,1,801,333
134,1,803,341
135,1,806,350
136,1,810,358
137,1,811,367
138,1,815,378
139,1,816,388
140,1,818,396
141,1,818,398
142,1,820,402
143,0,0,0
144,1,820,401
145,1,820,408
146,1,818,413
147,1,818,422
148,1,820,430
149,1,821,440
150,1,820,451
151,1,821,463
152,1,821,470
153,1,821,463
154,1,823,461
155,1,825,461
156,1,823,458
157,1,823,458
158,1,825,463
159,1,826,466
160,1,825,471
161,1,823,473
162,1,823,471
