Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,1,672,318
21,1,591,463
22,0,0,0
23,0,0,0
24,0,0,0
25,1,656,328
26,1,655,318
27,1,650,313
28,1,646,313
29,1,642,313
30,1,637,315
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,1,621,341
37,1,616,351
38,1,613,362
39,1,611,375
40,1,610,386
41,0,0,0
42,1,590,376
43,1,586,361
44,1,576,350
45,1,566,338
46,1,561,328
47,1,556,323
48,1,551,318
49,1,547,316
50,1,546,312
51,1,541,311
52,1,536,311
53,1,533,316
54,1,530,321
55,1,526,326
56,1,523,331
57,1,521,341
58,1,516,350
59,1,513,357
60,1,511,368
61,1,508,380
62,0,0,0
63,1,496,362
64,1,492,346
65,0,0,0
66,1,483,330
67,1,477,326
68,1,476,321
69,1,472,316
70,1,471,316
71,1,466,315
72,1,465,315
73,1,461,316
74,1,461,317
75,1,461,321
76,1,458,327
77,1,456,333
78,1,456,343
79,1,453,355
80,1,451,366
81,1,451,376
82,1,448,390
83,1,448,403
84,1,445,412
85,1,446,308
86,1,443,358
87,1,448,168
88,1,448,123
89,1,450,87
90,0,0,0
91,1,451,22
92,1,451,5
93,0,0,0
94,0,0,0
95,0,0,0
96,1,512,328
97,0,0,0
98,0,0,0
99,0,0,0
100,0,0,0
101,0,0,0
102,1,606,456
103,0,0,0
104,0,0,0
105,0,0,0
106,0,0,0
107,0,0,0
108,0,0,0
109,0,0,0
110,0,0,0
111,0,0,0
112,0,0,0
113,0,0,0
114,0,0,0
115,0,0,0
116,0,0,0
117,0,0,0
118,0,0,0
119,1,491,5
120,1,492,18
121,1,495,33
122,1,496,48
123,1,496,63
124,1,500,81
125,1,501,96
126,1,503,113
127,1,505,128
128,1,506,146
129,1,508,161
130,1,503,156
131,1,501,146
132,1,496,140
133,1,496,136
134,1,493,133
135,1,491,131
136,1,491,132
137,1,488,136
138,1,488,137
139,1,486,142
140,1,486,148
141,1,485,156
142,1,483,163
143,1,481,173
144,1,481,186
145,1,481,196
146,1,481,211
147,1,478,226
148,1,478,241
149,1,476,258
150,1,476,276
151,1,476,296
152,1,476,315
153,1,473,335
154,1,473,356
155,1,473,378
156,0,0,0
157,0,0,0
158,1,473,412
159,1,618,301
160,1,636,291
161,1,655,283
162,1,667,281
163,1,682,276
164,1,695,276
165,1,703,276
166,1,712,280
167,1,722,283
168,1,727,290
169,0,0,0
170,1,745,300
171,0,0,0
172,1,757,315
173,1,763,323
174,1,770,332
175,1,775,346
176,1,782,336
177,1,782,321
178,1,788,312
179,1,790,305
180,1,791,298
181,1,792,291
182,1,791,286
183,1,792,287
184,1,790,287
185,1,793,291
186,1,796,295
187,1,796,297
188,1,796,303
189,1,798,308
190,1,800,316
191,1,801,326
192,1,801,336
193,1,801,346
194,1,801,361
195,1,801,376
196,1,801,388
197,1,801,403
198,1,801,421
199,0,0,0
200,0,0,0
201,1,808,401
202,1,808,383
203,1,808,368
204,1,811,360
205,1,808,350
206,1,808,341
207,1,811,332
208,1,811,326
209,1,813,323
210,1,816,321
211,1,820,321
212,1,822,321
213,1,823,323
214,1,826,326
215,1,826,331
216,1,826,332
217,1,826,341
218,1,825,351
219,1,826,358
220,1,828,368
221,1,830,378
222,1,831,391
223,1,835,402
224,1,836,403
225,1,833,388
226,1,836,371
227,1,836,361
228,1,838,351
229,1,836,347
230,1,833,341
231,1,833,333
232,1,833,330
233,1,835,326
234,1,836,326
235,1,840,326
236,1,841,328
237,1,841,333
238,1,841,336
239,1,841,343
240,1,841,351
241,1,841,356
242,1,841,366
243,1,840,377
244,1,840,391
245,1,841,402
246,1,841,415
247,1,845,430
248,1,846,442
249,0,0,0
250,0,0,0
251,0,0,0
252,0,0,0
253,0,0,0
254,1,831,387
255,0,0,0
256,0,0,0
257,0,0,0
258,0,0,0
259,0,0,0
260,0,0,0
261,0,0,0
262,0,0,0
263,0,0,0
264,0,0,0
265,0,0,0
266,0,0,0
267,0,0,0
268,0,0,0
269,0,0,0
270,0,0,0
271,0,0,0
272,0,0,0
273,0,0,0
274,0,0,0
275,0,0,0
276,0,0,0
277,0,0,0
278,1,861,438
279,0,0,0
280,0,0,0
281,0,0,0
282,1,201,260
283,0,0,0
284,0,0,0
285,0,0,0
286,0,0,0
287,0,0,0
288,0,0,0
289,0,0,0
290,0,0,0
291,0,0,0
292,0,0,0
293,0,0,0
294,0,0,0
295,0,0,0
296,0,0,0
