Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,1,601,412
35,0,0,0
36,1,645,362
37,1,651,346
38,1,657,337
39,1,666,330
40,1,673,325
41,1,678,321
42,1,683,316
43,1,688,318
44,1,692,317
45,1,697,316
46,1,701,321
47,1,706,323
48,1,712,328
49,1,718,328
50,0,0,0
51,0,0,0
52,0,0,0
53,0,0,0
54,1,743,302
55,0,0,0
56,1,755,301
57,0,0,0
58,1,761,302
59,1,763,307
60,1,765,315
61,1,766,322
62,1,767,331
63,1,768,341
64,1,772,350
65,1,773,365
66,1,776,380
67,1,776,392
68,0,0,0
69,0,0,0
70,1,716,241
71,1,701,203
72,1,687,176
73,1,676,151
74,1,666,130
75,1,657,111
76,1,650,97
77,1,641,86
78,1,636,73
79,1,631,66
80,1,623,61
81,1,618,56
82,1,616,51
83,1,611,47
84,1,606,46
85,1,601,46
86,1,598,47
87,1,596,51
88,1,591,53
89,1,588,58
90,1,586,66
91,1,583,71
92,1,581,81
93,1,578,90
94,1,576,98
95,1,576,110
96,1,573,121
97,1,571,131
98,1,571,146
99,1,571,157
100,1,568,171
101,1,558,190
102,1,553,201
103,1,546,211
104,1,538,222
105,0,0,0
106,1,526,247
107,1,521,261
108,1,516,273
109,1,511,286
110,1,507,301
111,1,503,316
112,1,500,330
113,1,496,345
114,1,491,361
115,1,490,376
116,1,486,393
117,1,483,411
118,1,481,428
119,0,0,0
120,0,0,0
121,0,0,0
122,1,467,427
123,1,470,408
124,1,471,387
125,1,468,371
126,1,468,356
127,1,471,346
128,1,476,337
129,1,477,331
130,1,477,326
131,1,478,322
132,1,478,321
133,1,480,318
134,1,480,318
135,1,481,321
136,0,0,0
137,1,481,326
138,1,483,331
139,1,486,336
140,1,486,341
141,1,491,332
142,1,490,321
143,1,491,316
144,1,496,311
145,1,496,306
146,1,496,301
147,1,496,301
148,1,498,301
149,1,501,301
150,1,501,301
151,1,501,303
152,1,500,308
153,1,503,318
154,0,0,0
155,0,0,0
156,0,0,0
157,0,0,0
158,0,0,0
159,0,0,0
160,0,0,0
161,0,0,0
162,0,0,0
163,0,0,0
164,0,0,0
165,0,0,0
166,0,0,0
167,0,0,0
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,1,491,398
173,1,488,401
174,1,491,401
175,1,481,403
176,1,481,402
177,1,476,401
178,1,476,402
179,0,0,0
180,0,0,0
181,0,0,0
182,0,0,0
183,0,0,0
