Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,1,618,441
15,0,0,0
16,1,620,436
17,0,0,0
18,0,0,0
19,1,612,398
20,1,611,381
21,1,606,365
22,1,601,351
23,1,603,338
24,1,601,332
25,1,598,327
26,1,593,323
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,1,590,326
33,1,590,331
34,0,0,0
35,1,590,346
36,1,590,353
37,0,0,0
38,0,0,0
39,1,562,327
40,1,565,321
41,1,558,316
42,1,551,311
43,0,0,0
44,1,543,301
45,1,541,297
46,1,541,297
47,1,540,302
48,1,532,301
49,1,531,306
50,1,526,311
51,1,521,316
52,1,518,325
53,1,516,331
54,1,511,343
55,1,510,355
56,1,506,366
57,1,503,381
58,1,501,391
59,1,498,378
60,1,501,362
61,1,501,356
62,1,500,348
63,1,496,343
64,1,496,333
65,1,501,331
66,1,501,328
67,1,503,331
68,1,505,331
69,1,608,305
70,0,0,0
71,1,501,342
72,1,501,348
73,1,501,356
74,1,502,361
75,1,505,371
76,0,0,0
77,0,0,0
78,0,0,0
79,0,0,0
80,0,0,0
81,0,0,0
82,1,615,322
83,1,636,310
84,1,653,301
85,1,672,291
86,1,692,283
87,1,710,278
88,1,730,276
89,1,745,273
90,1,761,273
91,1,776,273
92,1,791,276
93,0,0,0
94,1,816,283
95,1,831,291
96,1,843,298
97,1,857,307
98,1,871,316
99,1,881,326
100,1,892,338
101,1,901,351
102,1,912,363
103,1,921,378
104,1,931,393
105,1,940,411
106,1,948,426
107,1,956,443
108,1,963,461
109,1,971,476
110,1,971,466
111,1,971,460
112,1,972,453
113,1,972,448
114,1,971,447
115,1,968,447
116,1,970,446
117,1,970,448
118,1,971,451
119,1,971,456
120,1,971,460
121,1,971,466
122,1,971,471
123,1,968,476
124,1,968,476
125,1,971,471
126,1,971,472
127,0,0,0
