Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,1,678,412
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,1,618,441
30,0,0,0
31,1,611,395
32,1,606,376
33,1,606,358
34,0,0,0
35,0,0,0
36,0,0,0
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,1,650,310
49,0,0,0
50,1,672,302
51,1,683,307
52,1,691,308
53,1,703,307
54,1,713,306
55,1,726,308
56,1,737,313
57,1,747,321
58,1,756,326
59,1,763,333
60,1,773,343
61,1,783,356
62,1,791,366
63,1,798,380
64,1,806,393
65,1,813,407
66,1,821,423
67,1,827,437
68,1,832,452
69,1,836,428
70,1,833,410
71,1,831,396
72,1,833,381
73,1,833,365
74,1,831,356
75,1,828,346
76,1,826,341
77,1,828,336
78,1,823,333
79,1,821,333
80,1,821,336
81,1,818,340
82,1,817,343
83,1,816,351
84,1,816,356
85,1,816,366
86,1,815,375
87,1,813,386
88,1,815,396
89,0,0,0
90,1,812,422
91,0,0,0
92,0,0,0
93,0,0,0
94,0,0,0
95,0,0,0
96,0,0,0
97,0,0,0
98,0,0,0
99,0,0,0
100,0,0,0
101,0,0,0
102,0,0,0
103,0,0,0
104,0,0,0
105,1,818,466
106,1,822,467
107,0,0,0
108,0,0,0
109,0,0,0
110,0,0,0
111,0,0,0
112,0,0,0
