Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,1,643,322
10,1,641,318
11,1,637,313
12,0,0,0
13,0,0,0
14,1,668,313
15,0,0,0
16,0,0,0
17,1,608,326
18,1,603,333
19,1,600,342
20,1,596,350
21,1,591,361
22,1,588,371
23,1,586,383
24,0,0,0
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,1,622,295
32,1,631,262
33,1,641,235
34,1,648,213
35,1,657,196
36,1,663,181
37,1,671,167
38,1,676,156
39,1,681,148
40,1,687,142
41,1,691,138
42,1,697,136
43,1,701,131
44,1,706,131
45,1,711,131
46,1,716,136
47,1,721,136
48,1,725,141
49,1,728,146
50,1,731,151
51,1,736,161
52,1,741,166
53,1,743,176
54,1,718,231
55,0,0,0
56,1,626,265
57,1,590,292
58,1,563,316
59,1,537,336
60,1,516,356
61,1,496,376
62,1,478,396
63,1,463,416
64,1,446,435
65,1,431,456
66,1,417,476
67,1,406,496
68,1,393,517
69,1,381,540
70,0,0,0
71,0,0,0
72,1,357,565
73,1,356,556
74,1,356,556
75,1,356,556
76,1,355,560
77,1,351,562
78,1,347,566
79,1,347,571
80,1,348,577
81,1,348,586
82,1,351,586
83,1,350,586
84,1,355,587
85,1,355,588
86,0,0,0
87,1,360,592
