Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,0,0,0
9,0,0,0
10,1,650,313
11,1,645,315
12,1,641,316
13,1,638,316
14,1,636,320
15,1,635,320
16,1,631,327
17,0,0,0
18,0,0,0
19,1,626,348
20,1,623,357
21,1,621,368
22,1,621,381
23,1,618,393
24,1,616,407
25,0,0,0
26,0,0,0
27,0,0,0
28,0,0,0
29,0,0,0
30,1,641,238
31,1,646,206
32,1,651,176
33,1,656,152
34,1,660,133
35,1,663,117
36,1,666,101
37,1,671,91
38,1,671,81
39,1,676,73
40,1,677,66
41,1,681,62
42,1,682,58
43,1,686,56
44,1,686,56
45,1,691,56
46,1,691,58
47,1,696,61
48,1,696,66
49,1,698,71
50,1,701,78
51,1,703,86
52,1,706,93
53,1,707,103
54,1,708,111
55,1,711,123
56,1,712,136
57,1,713,146
58,1,716,160
59,1,718,171
60,1,735,146
61,1,746,131
62,1,755,118
63,1,761,111
64,1,768,103
65,1,773,98
66,1,778,96
67,1,783,96
68,1,788,96
69,1,791,96
70,1,796,101
71,1,798,106
72,1,801,111
73,1,805,118
74,1,807,127
75,1,811,137
76,1,811,148
77,1,815,161
78,1,816,176
79,1,816,191
80,1,818,207
81,1,821,226
82,1,821,246
83,1,823,266
84,1,823,283
85,1,826,306
86,1,826,330
87,1,826,351
88,1,826,376
89,1,795,355
90,1,768,328
91,1,746,311
92,0,0,0
93,1,712,290
94,0,0,0
95,0,0,0
96,0,0,0
97,0,0,0
98,0,0,0
99,0,0,0
100,0,0,0
101,0,0,0
102,0,0,0
103,1,648,295
104,1,643,298
105,1,641,306
106,1,640,315
107,0,0,0
108,0,0,0
109,0,0,0
110,1,678,262
111,1,691,251
112,0,0,0
113,0,0,0
114,0,0,0
115,1,727,226
116,1,736,223
117,1,743,223
118,1,751,226
119,1,758,228
120,1,766,232
121,1,771,238
122,1,776,246
123,1,783,255
124,1,788,266
125,1,792,276
126,1,798,288
127,1,801,303
128,1,806,316
129,1,762,296
130,1,742,283
131,1,728,277
132,1,718,276
133,1,711,275
134,1,706,276
135,1,701,276
136,0,0,0
137,0,0,0
138,1,713,276
139,1,735,277
140,1,746,272
141,1,756,267
142,1,768,266
143,1,781,271
144,1,791,273
145,1,801,276
146,1,810,282
147,1,821,290
148,1,833,298
149,1,842,306
150,1,851,316
151,1,861,326
152,1,866,333
153,1,876,350
154,1,882,363
155,1,890,378
156,1,896,391
157,1,901,408
158,1,907,425
159,0,0,0
160,0,0,0
161,0,0,0
162,1,922,456
163,1,925,453
164,1,926,446
165,1,928,446
166,1,931,451
167,1,932,451
168,0,0,0
169,0,0,0
170,0,0,0
171,0,0,0
172,0,0,0
173,0,0,0
174,0,0,0
