Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,1,663,355
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,1,696,328
9,1,705,330
10,1,711,331
11,0,0,0
12,0,0,0
13,0,0,0
14,1,730,350
15,0,0,0
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,1,688,262
21,1,678,243
22,1,663,220
23,1,653,203
24,1,642,188
25,1,632,176
26,1,623,166
27,1,615,161
28,1,606,153
29,1,600,151
30,1,591,148
31,1,583,148
32,1,576,148
33,1,568,151
34,1,561,156
35,1,555,161
36,1,546,171
37,1,541,180
38,1,535,191
39,1,528,201
40,1,523,213
41,1,518,228
42,1,511,247
43,1,506,265
44,1,501,282
45,1,496,303
46,1,491,322
47,1,486,343
48,1,516,346
49,1,566,323
50,0,0,0
51,1,617,307
52,0,0,0
53,0,0,0
54,1,673,300
55,1,637,308
56,1,692,302
57,1,702,305
58,1,712,308
59,1,720,311
60,1,728,318
61,1,737,325
62,1,741,328
63,0,0,0
64,1,755,346
65,1,758,356
66,1,756,346
67,1,748,331
68,1,745,323
69,1,736,311
70,1,732,307
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,1,703,316
79,1,701,322
80,1,698,331
81,1,693,343
82,1,693,351
83,1,691,361
84,0,0,0
85,0,0,0
86,1,678,401
87,0,0,0
88,0,0,0
89,0,0,0
90,0,0,0
91,0,0,0
92,0,0,0
93,1,621,312
94,1,606,278
95,1,600,257
96,1,591,236
97,1,586,220
98,1,576,203
99,1,571,191
100,1,566,182
101,1,561,173
102,1,558,166
103,1,553,161
104,1,551,158
105,1,546,156
106,1,543,156
107,1,541,156
108,1,538,157
109,1,536,161
110,1,535,165
111,1,531,170
112,1,531,176
113,1,531,182
114,1,528,191
115,1,526,200
116,1,526,208
117,0,0,0
118,0,0,0
119,1,573,240
120,0,0,0
121,1,611,261
122,1,627,271
123,1,641,281
124,1,653,291
125,1,668,303
126,1,677,313
127,1,691,326
128,1,698,341
129,1,707,353
130,1,716,366
131,1,726,383
132,1,733,398
133,1,741,413
134,1,746,431
135,1,753,448
136,1,760,467
137,1,766,486
138,0,0,0
139,0,0,0
140,1,756,341
141,1,753,302
142,1,751,273
143,1,748,247
144,1,746,227
145,1,746,206
146,1,746,191
147,1,743,178
148,1,743,167
149,1,741,160
150,1,741,151
151,1,741,146
152,1,741,142
153,1,741,141
154,1,741,140
155,1,741,141
156,1,741,141
157,1,741,143
158,1,741,146
159,1,742,151
160,1,741,156
161,1,741,163
162,1,742,171
163,0,0,0
164,1,647,257
165,1,621,280
166,1,586,311
167,1,558,338
168,1,536,362
169,1,517,385
170,1,500,405
171,1,482,426
172,1,466,447
173,1,452,470
174,1,437,491
175,1,426,511
176,1,412,536
177,1,401,556
178,1,391,581
179,1,386,581
180,0,0,0
181,1,378,571
182,1,378,570
183,1,378,568
184,1,377,571
185,1,378,576
186,1,376,581
187,1,373,586
188,1,373,593
189,1,371,602
190,1,373,603
191,1,375,605
