Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,0,0
5,0,0,0
6,0,0,0
7,0,0,0
8,1,611,371
9,0,0,0
10,0,0,0
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,1,610,381
16,0,0,0
17,0,0,0
18,0,0,0
19,0,0,0
20,0,0,0
21,0,0,0
22,1,608,365
23,0,0,0
24,0,0,0
25,0,0,0
26,1,606,341
27,0,0,0
28,0,0,0
29,0,0,0
30,0,0,0
31,0,0,0
32,0,0,0
33,0,0,0
34,0,0,0
35,0,0,0
36,1,646,333
37,0,0,0
38,0,0,0
39,0,0,0
40,0,0,0
41,0,0,0
42,0,0,0
43,0,0,0
44,0,0,0
45,0,0,0
46,0,0,0
47,0,0,0
48,1,655,330
49,1,655,331
50,0,0,0
51,1,650,342
52,1,655,331
53,1,656,332
54,1,655,333
55,1,655,335
56,1,652,333
57,1,655,333
58,1,653,336
59,1,653,332
60,1,655,331
61,1,652,332
62,0,0,0
63,0,0,0
64,0,0,0
65,0,0,0
66,1,658,317
67,0,0,0
68,0,0,0
69,0,0,0
70,0,0,0
71,0,0,0
72,0,0,0
73,0,0,0
74,0,0,0
75,0,0,0
76,0,0,0
77,0,0,0
78,1,691,321
79,1,706,316
80,1,716,315
81,1,728,313
82,1,738,316
83,1,748,316
84,1,758,321
85,1,768,326
86,1,777,331
87,1,786,336
88,1,795,346
89,1,803,353
90,1,811,365
91,1,818,376
92,1,826,388
93,1,832,401
94,1,838,416
95,1,843,430
96,1,842,405
97,1,832,426
98,1,837,371
99,1,836,355
100,1,836,343
101,1,836,331
102,1,836,323
103,1,836,316
104,1,836,311
105,1,833,307
106,1,833,307
107,1,832,306
108,1,831,311
109,1,830,311
110,1,827,313
111,1,826,318
112,1,826,323
113,1,826,331
114,1,826,342
115,1,826,346
116,1,825,358
117,1,823,368
118,1,823,377
119,0,0,0
120,1,768,286
121,1,748,256
122,1,732,228
123,1,716,201
124,1,700,178
125,1,686,161
126,1,675,146
127,1,661,132
128,1,650,121
129,1,638,113
130,1,628,106
131,1,618,101
132,1,608,98
133,1,598,97
134,1,588,98
135,1,580,101
136,1,571,105
137,1,563,111
138,1,553,116
139,1,545,126
140,1,536,136
141,1,528,148
142,1,521,161
143,1,513,176
144,1,506,191
145,1,498,208
146,1,491,227
147,1,486,247
148,1,481,266
149,1,473,286
150,1,468,311
151,1,463,331
152,1,492,321
153,1,511,320
154,1,526,316
155,1,536,316
156,1,543,316
157,1,551,318
158,1,556,321
159,1,562,323
160,1,567,327
161,1,571,331
162,0,0,0
163,1,581,343
164,1,586,351
165,1,588,356
166,0,0,0
167,1,675,312
168,0,0,0
169,1,638,315
170,0,0,0
171,1,658,308
172,0,0,0
173,0,0,0
174,0,0,0
175,1,697,306
176,1,706,311
177,1,713,316
178,1,721,321
179,1,728,328
180,1,736,336
181,1,742,345
182,1,748,356
183,1,756,368
184,1,761,381
185,1,767,396
186,1,773,408
187,1,778,426
188,1,783,440
189,1,788,458
190,1,792,473
191,0,0,0
192,1,783,362
193,1,781,311
194,1,778,276
195,1,776,243
196,1,776,218
197,1,773,196
198,1,771,176
199,1,771,161
200,1,771,148
201,1,770,136
202,1,768,127
203,1,768,120
204,1,767,115
205,1,766,110
206,1,766,106
207,1,766,105
208,1,767,105
209,1,767,106
210,1,766,107
211,1,767,108
212,1,768,113
213,1,768,118
214,1,770,126
215,1,771,132
216,1,771,141
217,1,771,151
218,1,771,161
219,0,0,0
220,0,0,0
221,0,0,0
222,1,821,313
223,1,828,341
224,1,837,366
225,1,843,391
226,1,848,418
227,1,855,441
228,1,861,466
229,1,866,488
230,1,811,277
231,1,843,433
232,1,838,397
233,1,830,370
