Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,1,653,330
4,0,0,0
5,0,0,0
6,1,663,333
7,0,0,0
8,0,0,0
9,0,0,0
10,0,0,0
11,1,675,320
12,1,681,318
13,1,678,321
14,1,681,326
15,1,682,332
16,1,685,337
17,1,687,346
18,1,687,356
19,1,690,366
20,1,691,375
21,0,0,0
22,0,0,0
23,0,0,0
24,0,0,0
25,1,636,258
26,1,623,226
27,1,611,198
28,1,601,176
29,1,591,156
30,1,582,141
31,1,576,131
32,1,568,121
33,1,563,111
34,1,557,106
35,1,551,101
36,1,546,96
37,1,542,96
38,1,538,96
39,1,536,96
40,1,531,96
41,1,527,101
42,1,525,103
43,1,521,108
44,1,520,116
45,1,516,123
46,1,516,131
47,1,513,141
48,1,511,148
49,1,511,161
50,1,508,171
51,1,507,182
52,1,506,196
53,1,506,207
54,1,503,218
55,1,496,218
56,1,495,216
57,1,490,217
58,1,486,221
59,1,481,223
60,1,481,227
61,1,476,233
62,1,473,240
63,1,471,246
64,1,468,256
65,1,466,263
66,1,465,276
67,1,463,285
68,1,461,296
69,1,458,311
70,1,456,323
71,1,456,336
72,1,453,353
73,1,451,368
74,1,451,386
75,1,448,402
76,1,446,422
77,1,446,436
78,1,446,461
79,1,443,478
80,0,0,0
81,1,452,426
82,1,446,317
83,1,446,281
84,1,446,251
85,1,446,227
86,1,447,206
87,1,448,188
88,1,451,173
89,1,451,161
90,1,451,151
91,1,453,142
92,1,453,136
93,1,456,131
94,1,456,126
95,1,458,125
96,1,460,123
97,1,461,122
98,1,463,125
99,1,466,126
100,1,466,131
101,1,468,136
102,1,471,141
103,1,473,148
104,1,476,156
105,1,476,165
106,1,478,173
107,1,481,185
108,1,481,196
109,1,483,206
110,1,486,220
111,1,486,208
112,1,483,191
113,1,481,176
114,1,481,163
115,1,478,156
116,1,478,148
117,1,476,143
118,1,476,141
119,1,476,141
120,1,476,141
121,1,473,141
122,1,475,146
123,1,473,151
124,1,472,156
125,1,471,162
126,1,471,171
127,1,471,181
128,1,471,192
129,1,471,206
130,1,468,218
131,1,468,233
132,1,468,250
133,1,466,266
134,1,466,286
135,1,466,303
136,0,0,0
137,0,0,0
138,1,655,316
139,1,676,316
140,1,698,321
141,1,716,328
142,1,733,331
143,0,0,0
144,1,756,341
145,1,766,348
146,1,776,356
147,1,783,363
148,1,791,370
149,1,798,371
150,1,803,346
151,1,803,323
152,1,805,313
153,1,807,305
154,0,0,0
155,0,0,0
156,1,813,276
157,1,813,273
158,1,816,271
159,1,816,268
160,1,818,266
161,1,820,268
162,1,821,271
163,1,821,273
164,1,821,278
165,1,823,286
166,1,823,291
167,1,825,301
168,1,826,311
169,1,826,322
170,1,826,333
171,1,826,346
172,1,826,361
173,1,826,373
174,0,0,0
175,0,0,0
176,0,0,0
177,0,0,0
178,1,647,268
179,1,627,261
180,1,608,251
181,1,596,248
182,1,586,246
183,1,573,243
184,1,563,243
185,1,553,245
186,1,546,246
187,1,536,248
188,1,528,253
189,1,521,257
190,1,516,263
191,1,511,268
192,1,506,276
193,1,501,283
194,1,496,291
195,1,493,301
196,1,490,311
197,1,486,321
198,1,483,331
199,1,481,343
200,1,478,353
201,1,476,351
202,1,476,346
203,1,476,343
204,1,473,341
205,1,475,342
206,1,476,333
207,1,476,333
208,1,475,331
209,1,473,333
210,1,475,333
211,1,472,341
212,1,472,345
213,1,471,352
214,1,471,356
215,0,0,0
216,0,0,0
217,0,0,0
218,0,0,0
219,0,0,0
220,0,0,0
221,0,0,0
