Frame,Visibility,X,Y
0,0,0,0
1,0,0,0
2,0,0,0
3,1,650,326
4,1,653,323
5,1,658,321
6,1,662,322
7,0,0,0
8,0,0,0
9,0,0,0
10,1,680,331
11,0,0,0
12,0,0,0
13,0,0,0
14,0,0,0
15,1,641,280
16,1,623,256
17,1,608,236
18,1,595,218
19,1,582,206
20,1,570,193
21,1,558,186
22,1,547,178
23,1,537,173
24,1,528,170
25,1,518,168
26,1,511,168
27,1,503,171
28,1,495,173
29,1,486,178
30,1,478,185
31,1,471,191
32,1,463,201
33,1,456,211
34,1,450,226
35,1,443,238
36,1,436,253
37,1,431,268
38,1,426,286
39,1,421,306
40,1,416,325
41,1,411,346
42,1,425,266
43,1,436,198
44,1,445,153
45,1,451,118
46,1,458,93
47,1,463,73
48,1,468,58
49,1,473,45
50,1,476,35
51,1,481,28
52,1,485,23
53,1,487,20
54,1,491,18
55,1,493,16
56,1,496,18
57,1,501,21
58,1,503,23
59,1,506,27
60,1,508,33
61,1,511,38
62,1,513,46
63,1,516,53
64,1,518,61
65,1,521,73
66,1,523,82
67,1,526,93
68,1,528,106
69,1,531,116
70,1,533,131
71,1,536,142
72,1,538,156
73,1,541,168
74,1,541,183
75,1,543,197
76,1,538,213
77,0,0,0
78,0,0,0
79,1,525,251
80,1,521,261
81,1,517,273
82,1,516,286
83,1,511,298
84,1,511,311
85,1,508,326
86,1,506,341
87,1,505,356
88,1,502,371
89,1,501,386
90,1,500,402
91,0,0,0
92,1,528,411
93,0,0,0
94,0,0,0
95,0,0,0
96,0,0,0
97,1,646,258
98,1,658,251
99,1,670,246
100,1,677,242
101,0,0,0
102,0,0,0
103,1,705,236
104,0,0,0
105,1,726,251
106,1,741,263
107,1,751,272
108,1,760,283
109,1,766,292
110,1,773,303
111,1,780,316
112,1,785,326
113,1,791,338
114,1,796,352
115,1,800,366
116,0,0,0
117,0,0,0
118,0,0,0
119,0,0,0
120,1,638,316
121,1,622,312
122,1,606,311
123,1,593,310
124,1,583,312
125,1,573,312
126,1,566,318
127,1,557,316
128,1,553,310
129,0,0,0
130,1,553,291
131,0,0,0
132,1,548,325
133,1,538,331
134,0,0,0
135,1,551,295
136,1,550,297
137,1,550,302
138,1,548,310
139,1,548,316
140,1,548,326
141,1,546,336
142,1,546,346
143,1,546,358
144,1,546,372
145,1,546,386
146,1,546,400
147,1,546,402
148,1,531,375
149,1,526,353
150,1,523,338
151,1,516,323
152,1,511,308
153,1,507,300
154,1,506,291
155,1,502,283
156,1,501,277
157,1,501,273
158,1,496,271
159,1,493,268
160,1,491,268
161,1,488,271
162,1,486,275
163,1,486,278
164,1,485,285
165,1,483,291
166,1,481,301
167,1,481,308
168,1,481,318
169,1,481,331
170,1,481,343
171,1,485,343
172,0,0,0
173,1,548,265
174,1,566,242
175,1,586,217
176,1,608,196
177,1,626,181
178,1,643,166
179,1,660,156
180,1,673,146
181,1,688,138
182,1,701,133
183,1,716,128
184,1,726,126
185,1,738,126
186,1,751,128
187,1,761,131
188,1,771,136
189,1,781,141
190,1,791,148
191,1,801,158
192,1,811,170
193,1,818,181
194,1,826,196
195,1,836,211
196,1,843,226
197,1,851,246
198,1,856,263
199,1,863,282
200,1,871,305
201,1,876,326
202,1,881,346
203,1,886,370
204,1,891,391
205,1,895,413
206,1,705,31
207,1,867,315
208,1,847,246
209,1,836,206
210,1,826,175
211,1,817,151
212,1,811,131
213,1,806,118
214,1,801,106
215,1,798,97
216,1,795,91
217,1,791,86
218,1,791,86
219,1,787,82
220,1,786,81
221,1,783,83
222,1,781,86
223,1,781,88
224,1,781,93
225,1,778,98
226,1,778,105
227,1,776,111
228,1,776,121
229,1,776,128
230,1,776,138
231,1,776,148
232,1,776,158
233,1,776,163
