1,2,0.4166666666666667,0.15217391304347827,0.41203703703703703,0.17391304347826086,0.39814814814814814,0.16847826086956522,0.38425925925925924,0.1956521739130435,0.3888888888888889,0.20108695652173914,0.42592592592592593,0.17391304347826086,0.4351851851851852,0.1956521739130435,0.4351851851851852,0.20652173913043478,0.4027777777777778,0.22282608695652173,0.4074074074074074,0.2608695652173913,0.4166666666666667,0.30978260869565216,0.4212962962962963,0.22282608695652173,0.4212962962962963,0.2608695652173913,0.4305555555555556,0.30978260869565216,
1,1,0.49537037037037035,0.3858695652173913,0.5092592592592593,0.41304347826086957,0.49074074074074076,0.41304347826086957,0.4722222222222222,0.45652173913043476,0.4444444444444444,0.46195652173913043,0.5185185185185185,0.41304347826086957,0.5416666666666666,0.45108695652173914,0.5092592592592593,0.5163043478260869,0.5092592592592593,0.5815217391304348,0.5138888888888888,0.6413043478260869,0.5138888888888888,0.5108695652173914,0.5092592592592593,0.5869565217391305,0.5138888888888888,0.6413043478260869,0.49537037037037035,0.3804347826086957,
2,2,0.4166666666666667,0.15760869565217392,0.41203703703703703,0.17391304347826086,0.39814814814814814,0.16847826086956522,0.38425925925925924,0.1956521739130435,0.3888888888888889,0.20652173913043478,0.42592592592592593,0.17391304347826086,0.4398148148148148,0.1956521739130435,0.4398148148148148,0.20652173913043478,0.4027777777777778,0.22282608695652173,0.4074074074074074,0.2608695652173913,0.4166666666666667,0.30978260869565216,0.4212962962962963,0.22282608695652173,0.4212962962962963,0.2608695652173913,0.4305555555555556,0.30978260869565216,
2,1,0.49537037037037035,0.3858695652173913,0.5092592592592593,0.41304347826086957,0.5185185185185185,0.41304347826086957,0.5416666666666666,0.46195652173913043,0.5324074074074074,0.47282608695652173,0.49537037037037035,0.41304347826086957,0.4675925925925926,0.46195652173913043,0.4583333333333333,0.45108695652173914,0.5185185185185185,0.5163043478260869,0.5138888888888888,0.5815217391304348,0.5138888888888888,0.6467391304347826,0.5046296296296297,0.5163043478260869,0.5046296296296297,0.5869565217391305,0.5138888888888888,0.6467391304347826,
3,2,0.4166666666666667,0.15760869565217392,0.41203703703703703,0.17391304347826086,0.39814814814814814,0.16847826086956522,0.38425925925925924,0.1956521739130435,0.3888888888888889,0.20652173913043478,0.42592592592592593,0.17391304347826086,0.4398148148148148,0.1956521739130435,0.4398148148148148,0.20652173913043478,0.4027777777777778,0.22282608695652173,0.4074074074074074,0.2608695652173913,0.4166666666666667,0.30434782608695654,0.4212962962962963,0.22282608695652173,0.4212962962962963,0.2608695652173913,0.42592592592592593,0.30978260869565216,
3,1,0.49537037037037035,0.3804347826086957,0.5092592592592593,0.41304347826086957,0.5277777777777778,0.4076086956521739,0.5416666666666666,0.45652173913043476,0.5324074074074074,0.4782608695652174,0.4861111111111111,0.41304347826086957,0.4675925925925926,0.46195652173913043,0.4583333333333333,0.45652173913043476,0.5231481481481481,0.5108695652173914,0.5138888888888888,0.5815217391304348,0.5138888888888888,0.6467391304347826,0.5046296296296297,0.5108695652173914,0.5046296296296297,0.5869565217391305,0.5138888888888888,0.6467391304347826,
4,2,0.4166666666666667,0.15760869565217392,0.41203703703703703,0.17391304347826086,0.39814814814814814,0.16847826086956522,0.38425925925925924,0.1956521739130435,0.3888888888888889,0.20652173913043478,0.42592592592592593,0.17391304347826086,0.4351851851851852,0.1956521739130435,0.4398148148148148,0.20652173913043478,0.4027777777777778,0.22282608695652173,0.4074074074074074,0.2608695652173913,0.4166666666666667,0.30434782608695654,0.4166666666666667,0.22282608695652173,0.4212962962962963,0.2608695652173913,0.4305555555555556,0.30978260869565216,
4,1,0.49074074074074076,0.3858695652173913,0.5092592592592593,0.41304347826086957,0.5231481481481481,0.4076086956521739,0.5416666666666666,0.45652173913043476,0.5231481481481481,0.483695652173913,0.49074074074074076,0.41304347826086957,0.4675925925925926,0.46195652173913043,0.4583333333333333,0.45108695652173914,0.5185185185185185,0.5108695652173914,0.5138888888888888,0.5815217391304348,0.5138888888888888,0.6467391304347826,0.5046296296296297,0.5108695652173914,0.5046296296296297,0.5815217391304348,0.5138888888888888,0.6413043478260869,
5,1,0.5092592592592593,0.41304347826086957,0.5277777777777778,0.4076086956521739,0.5462962962962963,0.45652173913043476,0.5370370370370371,0.5,0.4861111111111111,0.41304347826086957,0.4675925925925926,0.45652173913043476,0.5185185185185185,0.5108695652173914,0.5185185185185185,0.5597826086956522,0.5092592592592593,0.6086956521739131,0.5,0.5108695652173914,0.5,0.5597826086956522,0.5092592592592593,0.625,0.5138888888888888,0.3804347826086957,0.49537037037037035,0.3804347826086957,
5,2
